tourney_name,Tournament,winner_name,loser_name,Winner,Loser,round,,Round,,AvgW,AvgL,Avgoddsw,Averoddsl
Wimbledon,Wimbledon,Benoit Paire,Jerzy Janowicz,Muller G.,Bedene A.,R32,,3rd Round,,1.38,3.08,,
Wimbledon,Wimbledon,Sam Querrey,Jo-Wilfried Tsonga,Cilic M.,Johnson S.,R32,,3rd Round,,1.14,5.69,,
Wimbledon,Wimbledon,Kevin Anderson,Ruben Bemelmans,Paire B.,Janowicz J.,R32,,3rd Round,,2.07,1.76,,
Wimbledon,Wimbledon,Rafael Nadal,Karen Khachanov,Nadal R.,Khachanov K.,R32,,3rd Round,,1.06,9.52,,
Wimbledon,Wimbledon,Gilles Muller,Aljaz Bedene,Murray A.,Fognini F.,R32,,3rd Round,,1.09,7.63,,
Wimbledon,Wimbledon,Roberto Bautista Agut,Kei Nishikori,Anderson K.,Bemelmans R.,R32,,3rd Round,,1.13,6.08,,
Wimbledon,Wimbledon,Marin Cilic,Steve Johnson,Dimitrov G.,Sela D.,R32,,3rd Round,,1.05,10.36,,
Wimbledon,Wimbledon,Milos Raonic,Albert Ramos,Mannarino A.,Monfils G.,R32,,3rd Round,,4.36,1.22,,
Wimbledon,Wimbledon,Alexander Zverev,Sebastian Ofner,Raonic M.,Ramos-Vinolas A.,R32,,3rd Round,,1.1,8.12,,
Wimbledon,Wimbledon,Grigor Dimitrov,Dudi Sela,Querrey S.,Tsonga J.W.,R32,,3rd Round,,3.34,1.33,,
Wimbledon,Wimbledon,Roger Federer,Mischa Zverev,Berdych T.,Ferrer D.,R32,,3rd Round,,1.19,4.73,,
Wimbledon,Wimbledon,Dominic Thiem,Jared Donaldson,Djokovic N.,Gulbis E.,R32,,3rd Round,,1.08,8.38,,
Wimbledon,Wimbledon,Tomas Berdych,David Ferrer,Zverev A.,Ofner S.,R32,,3rd Round,,1.04,11.68,,
Wimbledon,Wimbledon,Adrian Mannarino,Gael Monfils,Thiem D.,Donaldson J.,R32,,3rd Round,,1.12,6.44,,
Wimbledon,Wimbledon,Novak Djokovic,Ernests Gulbis,Federer R.,Zverev M.,R32,,3rd Round,,1.04,13.05,,
Wimbledon,Wimbledon,Andy Murray,Benoit Paire,Cilic M.,Bautista Agut R.,R16,,4th Round,,1.21,4.53,,
Wimbledon,Wimbledon,Sam Querrey,Kevin Anderson,Querrey S.,Anderson K.,R16,,4th Round,,2.07,1.77,,
Wimbledon,Wimbledon,Gilles Muller,Rafael Nadal,Murray A.,Paire B.,R16,,4th Round,,1.11,6.9,,
Wimbledon,Wimbledon,Marin Cilic,Roberto Bautista Agut,Berdych T.,Thiem D.,R16,,4th Round,,1.83,1.98,,
Wimbledon,Wimbledon,Milos Raonic,Alexander Zverev,Muller G.,Nadal R.,R16,,4th Round,,7.05,1.11,,
Wimbledon,Wimbledon,Roger Federer,Grigor Dimitrov,Raonic M.,Zverev A.,R16,,4th Round,,1.81,2.01,,
Wimbledon,Wimbledon,Tomas Berdych,Dominic Thiem,Federer R.,Dimitrov G.,R16,,4th Round,,1.16,5.33,,
Wimbledon,Wimbledon,Novak Djokovic,Adrian Mannarino,Djokovic N.,Mannarino A.,R16,,4th Round,,1.03,12.89,,
Wimbledon,Wimbledon,Sam Querrey,Andy Murray,Cilic M.,Muller G.,QF,,Quarterfinals,,1.2,4.63,,
Wimbledon,Wimbledon,Marin Cilic,Gilles Muller,Querrey S.,Murray A.,QF,,Quarterfinals,,5.29,1.16,,
Wimbledon,Wimbledon,Roger Federer,Milos Raonic,Federer R.,Raonic M.,QF,,Quarterfinals,,1.2,4.7,,
Wimbledon,Wimbledon,Tomas Berdych,Novak Djokovic,Berdych T.,Djokovic N.,QF,,Quarterfinals,,4.27,1.23,,
Wimbledon,Wimbledon,Marin Cilic,Sam Querrey,Cilic M.,Querrey S.,SF,,Semifinals,,1.3,3.64,,
Wimbledon,Wimbledon,Roger Federer,Tomas Berdych,Federer R.,Berdych T.,SF,,Semifinals,,1.12,6.85,,
Wimbledon,Wimbledon,Roger Federer,Marin Cilic,Federer R.,Cilic M.,F,,The Final,,1.23,4.33,,
Bastad,SkiStar Swedish Open,Thiago Monteiro,Dusan Lajovic,Laaksonen H.,Ymer M.,R32,,1st Round,,1.54,2.44,,
Bastad,SkiStar Swedish Open,Facundo Bagnis,Tommy Haas,Bagnis F.,Haas T.,R32,,1st Round,,1.55,2.42,,
Bastad,SkiStar Swedish Open,Fernando Verdasco,Elias Ymer,Kuznetsov An.,Struff J.L.,R32,,1st Round,,1.81,1.98,,
Bastad,SkiStar Swedish Open,Henri Laaksonen,Mikael Ymer,Olivo R.,Mathieu P.H.,R32,,1st Round,,,,,
Bastad,SkiStar Swedish Open,Dustin Brown,Thomaz Bellucci,Monteiro T.,Lajovic D.,R32,,1st Round,,2.9,1.4,,
Bastad,SkiStar Swedish Open,David Ferrer,Federico Delbonis,Brown D.,Bellucci T.,R32,,1st Round,,2.52,1.51,,
Bastad,SkiStar Swedish Open,Horacio Zeballos,Nikoloz Basilashvili,Schwartzman D.,Marterer M.,R32,,1st Round,,1.32,3.37,,
Bastad,SkiStar Swedish Open,Alexandr Dolgopolov,Leonardo Mayer,Dolgopolov O.,Mayer L.,R32,,1st Round,,1.99,1.8,,
Bastad,SkiStar Swedish Open,Ernests Gulbis,Arthur De Greef,Gulbis E.,De Greef A.,R32,,1st Round,,1.87,1.92,,
Bastad,SkiStar Swedish Open,Diego Schwartzman,Maximilian Marterer,Ferrer D.,Delbonis F.,R32,,1st Round,,1.77,2.03,,
Bastad,SkiStar Swedish Open,Renzo Olivo,Paul Henri Mathieu,Zeballos H.,Basilashvili N.,R32,,1st Round,,1.64,2.23,,
Bastad,SkiStar Swedish Open,Andrey Kuznetsov,Jan Lennard Struff,Verdasco F.,Ymer E.,R32,,1st Round,,1.25,3.95,,
Bastad,SkiStar Swedish Open,Albert Ramos,Thiago Monteiro,Schwartzman D.,Olivo R.,R16,,2nd Round,,1.18,4.88,,
Bastad,SkiStar Swedish Open,Fernando Verdasco,Facundo Bagnis,Kuznetsov An.,Carreno Busta P.,R16,,2nd Round,,2.26,1.63,,
Bastad,SkiStar Swedish Open,Henri Laaksonen,Pablo Cuevas,Laaksonen H.,Cuevas P.,R16,,2nd Round,,4.37,1.21,,
Bastad,SkiStar Swedish Open,David Ferrer,Dustin Brown,Ferrer D.,Brown D.,R16,,2nd Round,,1.27,3.75,,
Bastad,SkiStar Swedish Open,Alexandr Dolgopolov,Horacio Zeballos,Khachanov K.,Gulbis E.,R16,,2nd Round,,1.54,2.45,,
Bastad,SkiStar Swedish Open,Karen Khachanov,Ernests Gulbis,Dolgopolov O.,Zeballos H.,R16,,2nd Round,,1.65,2.21,,
Bastad,SkiStar Swedish Open,Diego Schwartzman,Renzo Olivo,Verdasco F.,Bagnis F.,R16,,2nd Round,,1.27,3.7,,
Bastad,SkiStar Swedish Open,Andrey Kuznetsov,Pablo Carreno Busta,Ramos-Vinolas A.,Monteiro T.,R16,,2nd Round,,1.23,4.12,,
Bastad,SkiStar Swedish Open,Fernando Verdasco,Albert Ramos,Kuznetsov An.,Schwartzman D.,QF,,Quarterfinals,,2.48,1.53,,
Bastad,SkiStar Swedish Open,David Ferrer,Henri Laaksonen,Dolgopolov O.,Khachanov K.,QF,,Quarterfinals,,1.82,1.97,,
Bastad,SkiStar Swedish Open,Alexandr Dolgopolov,Karen Khachanov,Verdasco F.,Ramos-Vinolas A.,QF,,Quarterfinals,,1.73,2.1,,
Bastad,SkiStar Swedish Open,Andrey Kuznetsov,Diego Schwartzman,Ferrer D.,Laaksonen H.,QF,,Quarterfinals,,1.19,4.82,,
Bastad,SkiStar Swedish Open,David Ferrer,Fernando Verdasco,Dolgopolov O.,Kuznetsov An.,SF,,Semifinals,,2.25,1.64,,
Bastad,SkiStar Swedish Open,Alexandr Dolgopolov,Andrey Kuznetsov,Ferrer D.,Verdasco F.,SF,,Semifinals,,2.46,1.54,,
Bastad,SkiStar Swedish Open,David Ferrer,Alexandr Dolgopolov,Ferrer D.,Dolgopolov O.,F,,The Final,,1.78,2.03,,
Newport,Hall of Fame Championships,Denis Kudla,Mitchell Krueger,Novikov D.,Chiudinelli M.,R32,,1st Round,,1.46,2.68,,
Newport,Hall of Fame Championships,Peter Gojowczyk,Thai Son Kwiatkowski,Kudla D.,Krueger M.,R32,,1st Round,,1.22,4.21,,
Newport,Hall of Fame Championships,Konstantin Kravchuk,Victor Estrella,Gojowczyk P.,Kwiatkowski T.S.,R32,,1st Round,,1.08,7.67,,
Newport,Hall of Fame Championships,Tobias Kamke,Taylor Fritz,Kamke T.,Fritz T.,R32,,1st Round,,3.85,1.25,,
Newport,Hall of Fame Championships,Matthew Ebden,Rajeev Ram,Menendez-Maceiras A.,Kozlov S.,R32,,1st Round,,3.43,1.3,,
Newport,Hall of Fame Championships,Lukas Lacko,Reilly Opelka,Fratangelo B.,Marchenko I.,R32,,1st Round,,1.54,2.46,,
Newport,Hall of Fame Championships,Bjorn Fratangelo,Illya Marchenko,Kravchuk K.,Estrella Burgos V.,R32,,1st Round,,1.36,3.13,,
Newport,Hall of Fame Championships,Akira Santillan,Michael Mmoh,Groth S.,Krajicek A.,R32,,1st Round,,1.34,3.21,,
Newport,Hall of Fame Championships,Adrian Menendez Maceiras,Stefan Kozlov,Santillan A.,Mmoh M.,R32,,1st Round,,1.68,2.16,,
Newport,Hall of Fame Championships,Frank Dancevic,Tennys Sandgren,Lacko L.,Opelka R.,R32,,1st Round,,1.76,2.06,,
Newport,Hall of Fame Championships,Dennis Novikov,Marco Chiudinelli,Dancevic F.,Sandgren T.,R32,,1st Round,,1.8,2,,
Newport,Hall of Fame Championships,Sam Groth,Austin Krajicek,Ebden M.,Ram R.,R32,,1st Round,,2,1.8,,
Newport,Hall of Fame Championships,Ivo Karlovic,Denis Kudla,Gojowczyk P.,Kravchuk K.,R16,,2nd Round,,1.41,2.86,,
Newport,Hall of Fame Championships,Peter Gojowczyk,Konstantin Kravchuk,Karlovic I.,Kudla D.,R16,,2nd Round,,1.27,3.73,,
Newport,Hall of Fame Championships,Tobias Kamke,Adrian Mannarino,Kamke T.,Mannarino A.,R16,,2nd Round,,3.94,1.24,,
Newport,Hall of Fame Championships,Matthew Ebden,Lukas Lacko,Herbert P.H.,Menendez-Maceiras A.,R16,,2nd Round,,1.29,3.51,,
Newport,Hall of Fame Championships,Bjorn Fratangelo,Akira Santillan,Isner J.,Groth S.,R16,,2nd Round,,1.29,3.6,,
Newport,Hall of Fame Championships,Pierre Hugues Herbert,Adrian Menendez Maceiras,Ebden M.,Lacko L.,R16,,2nd Round,,2.34,1.59,,
Newport,Hall of Fame Championships,Dennis Novikov,Frank Dancevic,Fratangelo B.,Santillan A.,R16,,2nd Round,,1.79,2.01,,
Newport,Hall of Fame Championships,John Isner,Sam Groth,Novikov D.,Dancevic F.,R16,,2nd Round,,1.63,2.26,,
Newport,Hall of Fame Championships,Peter Gojowczyk,Ivo Karlovic,Ebden M.,Kamke T.,QF,,Quarterfinals,,1.64,2.24,,
Newport,Hall of Fame Championships,Matthew Ebden,Tobias Kamke,Gojowczyk P.,Karlovic I.,QF,,Quarterfinals,,3.28,1.34,,
Newport,Hall of Fame Championships,Bjorn Fratangelo,Pierre Hugues Herbert,Isner J.,Novikov D.,QF,,Quarterfinals,,1.19,4.67,,
Newport,Hall of Fame Championships,John Isner,Dennis Novikov,Fratangelo B.,Herbert P.H.,QF,,Quarterfinals,,2.08,1.74,,
Newport,Hall of Fame Championships,Matthew Ebden,Peter Gojowczyk,Ebden M.,Gojowczyk P.,SF,,Semifinals,,2.22,1.66,,
Newport,Hall of Fame Championships,John Isner,Bjorn Fratangelo,Isner J.,Fratangelo B.,SF,,Semifinals,,1.17,4.99,,
Newport,Hall of Fame Championships,John Isner,Matthew Ebden,Isner J.,Ebden M.,F,,The Final,,1.14,5.56,,
Umag,Croatia Open,Rogerio Dutra Silva,Marco Trungelliti,Cecchinato M.,Simon G.,R32,,1st Round,,2.46,1.54,,
Umag,Croatia Open,Alessandro Giannessi,Marc Polmans,Dodig I.,Copil M.,R32,,1st Round,,2.95,1.39,,
Umag,Croatia Open,Kenny De Schepper,Benoit Paire,Dutra Silva R.,Trungelliti M.,R32,,1st Round,,1.93,1.85,,
Umag,Croatia Open,Aljaz Bedene,Joao Sousa,Martin A.,Istomin D.,R32,,1st Round,,2.19,1.67,,
Umag,Croatia Open,Radu Albot,Miljan Zekic,Giannessi A.,Polmans M.,R32,,1st Round,,1.32,3.34,,
Umag,Croatia Open,Jiri Vesely,Norbert Gombos,Vesely J.,Gombos N.,R32,,1st Round,,1.32,3.35,,
Umag,Croatia Open,Andrey Rublev,Carlos Berlocq,De Schepper K.,Paire B.,R32,,1st Round,,3.74,1.27,,
Umag,Croatia Open,Andrej Martin,Denis Istomin,Balazs A.,Dzumhur D.,R32,,1st Round,,3.25,1.34,,
Umag,Croatia Open,Nicolas Kicker,Mikhail Youzhny,Albot R.,Zekic M.,R32,,1st Round,,1.31,3.42,,
Umag,Croatia Open,Marco Cecchinato,Gilles Simon,Rublev A.,Berlocq C.,R32,,1st Round,,3.26,1.32,,
Umag,Croatia Open,Ivan Dodig,Marius Copil,Kicker N.,Youzhny M.,R32,,1st Round,,1.88,1.9,,
Umag,Croatia Open,Attila Balazs,Damir Dzumhur,Bedene A.,Sousa J.,R32,,1st Round,,1.42,2.81,,
Umag,Croatia Open,Rogerio Dutra Silva,Gael Monfils,Vesely J.,Albot R.,R16,,2nd Round,,1.24,3.99,,
Umag,Croatia Open,Alessandro Giannessi,Kenny De Schepper,Dodig I.,Cecchinato M.,R16,,2nd Round,,2.88,1.41,,
Umag,Croatia Open,Paolo Lorenzi,Aljaz Bedene,Goffin D.,Balazs A.,R16,,2nd Round,,1.13,5.88,,
Umag,Croatia Open,Jiri Vesely,Radu Albot,Lorenzi P.,Bedene A.,R16,,2nd Round,,2.65,1.47,,
Umag,Croatia Open,Andrey Rublev,Andrej Martin,Fognini F.,Kicker N.,R16,,2nd Round,,1.23,4.17,,
Umag,Croatia Open,Fabio Fognini,Nicolas Kicker,Rublev A.,Martin A.,R16,,2nd Round,,1.46,2.68,,
Umag,Croatia Open,Ivan Dodig,Marco Cecchinato,Dutra Silva R.,Monfils G.,R16,,2nd Round,,4.78,1.18,,
Umag,Croatia Open,David Goffin,Attila Balazs,Giannessi A.,De Schepper K.,R16,,2nd Round,,1.67,2.19,,
Umag,Croatia Open,Alessandro Giannessi,Rogerio Dutra Silva,Dodig I.,Goffin D.,QF,,Quarterfinals,,5.59,1.14,,
Umag,Croatia Open,Paolo Lorenzi,Jiri Vesely,Giannessi A.,Dutra Silva R.,QF,,Quarterfinals,,2.25,1.64,,
Umag,Croatia Open,Andrey Rublev,Fabio Fognini,Rublev A.,Fognini F.,QF,,Quarterfinals,,3.67,1.28,,
Umag,Croatia Open,Ivan Dodig,David Goffin,Lorenzi P.,Vesely J.,QF,,Quarterfinals,,2.4,1.57,,
Umag,Croatia Open,Paolo Lorenzi,Alessandro Giannessi,Rublev A.,Dodig I.,SF,,Semifinals,,1.53,2.5,,
Umag,Croatia Open,Andrey Rublev,Ivan Dodig,Lorenzi P.,Giannessi A.,SF,,Semifinals,,1.29,3.6,,
Umag,Croatia Open,Andrey Rublev,Paolo Lorenzi,Rublev A.,Lorenzi P.,F,,The Final,,1.89,1.9,,
Atlanta,BB&T Atlanta Open,Vasek Pospisil,Bjorn Fratangelo,Lacko L.,Fabbiano T.,R32,,1st Round,,2.32,1.59,,
Atlanta,BB&T Atlanta Open,Lukas Lacko,Thomas Fabbiano,Paul T.,Chung H.,R32,,1st Round,,3.51,1.29,,
Atlanta,BB&T Atlanta Open,Donald Young,Tim Smyczek,Donaldson J.,Escobedo E.,R32,,1st Round,,1.58,2.33,,
Atlanta,BB&T Atlanta Open,Quentin Halys,Stefan Kozlov,Halys Q.,Kozlov S.,R32,,1st Round,,1.82,1.96,,
Atlanta,BB&T Atlanta Open,Malek Jaziri,Reilly Opelka,Edmund K.,Baghdatis M.,R32,,1st Round,,1.5,2.56,,
Atlanta,BB&T Atlanta Open,Tommy Paul,Hyeon Chung,Jaziri M.,Opelka R.,R32,,1st Round,,2,1.8,,
Atlanta,BB&T Atlanta Open,Jared Donaldson,Ernesto Escobedo,Young D.,Smyczek T.,R32,,1st Round,,1.41,2.83,,
Atlanta,BB&T Atlanta Open,Christopher Eubanks,Taylor Fritz,Pospisil V.,Fratangelo B.,R32,,1st Round,,1.5,2.55,,
Atlanta,BB&T Atlanta Open,John Millman,Frances Tiafoe,Millman J.,Tiafoe F.,R32,,1st Round,,2.42,1.55,,
Atlanta,BB&T Atlanta Open,Kyle Edmund,Marcos Baghdatis,Eubanks C.,Fritz T.,R32,,1st Round,,4.93,1.17,,
Atlanta,BB&T Atlanta Open,Peter Gojowczyk,Guido Pella,Gojowczyk P.,Pella G.,R32,,1st Round,,1.72,2.1,,
Atlanta,BB&T Atlanta Open,Dudi Sela,Konstantin Kravchuk,Sela D.,Kravchuk K.,R32,,1st Round,,1.5,2.55,,
Atlanta,BB&T Atlanta Open,John Isner,Vasek Pospisil,Paul T.,Jaziri M.,R16,,2nd Round,,2.27,1.62,,
Atlanta,BB&T Atlanta Open,Lukas Lacko,Donald Young,Muller G.,Halys Q.,R16,,2nd Round,,1.22,4.26,,
Atlanta,BB&T Atlanta Open,Gilles Muller,Quentin Halys,Lacko L.,Young D.,R16,,2nd Round,,2.74,1.44,,
Atlanta,BB&T Atlanta Open,Tommy Paul,Malek Jaziri,Isner J.,Pospisil V.,R16,,2nd Round,,1.33,3.3,,
Atlanta,BB&T Atlanta Open,Christopher Eubanks,Jared Donaldson,Edmund K.,Gojowczyk P.,R16,,2nd Round,,1.38,3,,
Atlanta,BB&T Atlanta Open,Ryan Harrison,John Millman,Harrison R.,Millman J.,R16,,2nd Round,,1.5,2.57,,
Atlanta,BB&T Atlanta Open,Kyle Edmund,Peter Gojowczyk,Eubanks C.,Donaldson J.,R16,,2nd Round,,4.4,1.21,,
Atlanta,BB&T Atlanta Open,Jack Sock,Dudi Sela,Sock J.,Sela D.,R16,,2nd Round,,1.36,3.15,,
Atlanta,BB&T Atlanta Open,John Isner,Lukas Lacko,Muller G.,Paul T.,QF,,Quarterfinals,,1.17,5.06,,
Atlanta,BB&T Atlanta Open,Gilles Muller,Tommy Paul,Isner J.,Lacko L.,QF,,Quarterfinals,,1.16,5.24,,
Atlanta,BB&T Atlanta Open,Ryan Harrison,Christopher Eubanks,Harrison R.,Eubanks C.,QF,,Quarterfinals,,1.25,3.93,,
Atlanta,BB&T Atlanta Open,Kyle Edmund,Jack Sock,Edmund K.,Sock J.,QF,,Quarterfinals,,2.52,1.52,,
Atlanta,BB&T Atlanta Open,John Isner,Gilles Muller,Isner J.,Muller G.,SF,,Semifinals,,1.66,2.21,,
Atlanta,BB&T Atlanta Open,Ryan Harrison,Kyle Edmund,Harrison R.,Edmund K.,SF,,Semifinals,,2.03,1.78,,
Atlanta,BB&T Atlanta Open,John Isner,Ryan Harrison,Isner J.,Harrison R.,F,,The Final,,1.29,3.57,,
Gstaad,Suisse Open Gstaad,Gleb Sakharov,Antoine Bellier,Gombos N.,Daniel T.,R32,,1st Round,,2.21,1.65,,
Gstaad,Suisse Open Gstaad,Denis Istomin,Lorenzo Giustino,Hanfmann Y.,Bagnis F.,R32,,1st Round,,1.78,2.02,,
Gstaad,Suisse Open Gstaad,Dustin Brown,Dusan Lajovic,Istomin D.,Giustino L.,R32,,1st Round,,1.57,2.39,,
Gstaad,Suisse Open Gstaad,Norbert Gombos,Taro Daniel,Sakharov G.,Bellier A.,R32,,1st Round,,1.12,6.05,,
Gstaad,Suisse Open Gstaad,Ernests Gulbis,Daniel Brands,Albot R.,Youzhny M.,R32,,1st Round,,1.77,2.02,,
Gstaad,Suisse Open Gstaad,Paolo Lorenzi,Marco Chiudinelli,Sousa J.,Giraldo S.,R32,,1st Round,,1.49,2.59,,
Gstaad,Suisse Open Gstaad,Joao Sousa,Santiago Giraldo,Monteiro T.,Dolgopolov O.,R32,,1st Round,,2.64,1.46,,
Gstaad,Suisse Open Gstaad,Henri Laaksonen,Thomaz Bellucci,Brown D.,Lajovic D.,R32,,1st Round,,2.3,1.63,,
Gstaad,Suisse Open Gstaad,Yannick Hanfmann,Facundo Bagnis,Haase R.,Olivo R.,R32,,1st Round,,1.3,3.47,,
Gstaad,Suisse Open Gstaad,Robin Haase,Renzo Olivo,Gulbis E.,Brands D.,R32,,1st Round,,1.46,2.68,,
Gstaad,Suisse Open Gstaad,Thiago Monteiro,Alexandr Dolgopolov,Lorenzi P.,Chiudinelli M.,R32,,1st Round,,1.18,4.8,,
Gstaad,Suisse Open Gstaad,Radu Albot,Mikhail Youzhny,Laaksonen H.,Bellucci T.,R32,,1st Round,,1.96,1.83,,
Gstaad,Suisse Open Gstaad,Roberto Bautista Agut,Gleb Sakharov,Haase R.,Monteiro T.,R16,,2nd Round,,1.43,2.79,,
Gstaad,Suisse Open Gstaad,Denis Istomin,Dustin Brown,Istomin D.,Brown D.,R16,,2nd Round,,2.08,1.74,,
Gstaad,Suisse Open Gstaad,Fabio Fognini,Norbert Gombos,Bautista Agut R.,Sakharov G.,R16,,2nd Round,,1.07,8.53,,
Gstaad,Suisse Open Gstaad,Ernests Gulbis,Paolo Lorenzi,Goffin D.,Albot R.,R16,,2nd Round,,1.15,5.34,,
Gstaad,Suisse Open Gstaad,Joao Sousa,Henri Laaksonen,Gulbis E.,Lorenzi P.,R16,,2nd Round,,1.67,2.18,,
Gstaad,Suisse Open Gstaad,Yannick Hanfmann,Feliciano Lopez,Fognini F.,Gombos N.,R16,,2nd Round,,1.27,3.75,,
Gstaad,Suisse Open Gstaad,Robin Haase,Thiago Monteiro,Hanfmann Y.,Lopez F.,R16,,2nd Round,,2.73,1.45,,
Gstaad,Suisse Open Gstaad,David Goffin,Radu Albot,Sousa J.,Laaksonen H.,R16,,2nd Round,,1.63,2.25,,
Gstaad,Suisse Open Gstaad,Roberto Bautista Agut,Denis Istomin,Haase R.,Goffin D.,QF,,Quarterfinals,,2.14,1.7,,
Gstaad,Suisse Open Gstaad,Fabio Fognini,Ernests Gulbis,Hanfmann Y.,Sousa J.,QF,,Quarterfinals,,2.44,1.55,,
Gstaad,Suisse Open Gstaad,Yannick Hanfmann,Joao Sousa,Bautista Agut R.,Istomin D.,QF,,Quarterfinals,,1.2,4.54,,
Gstaad,Suisse Open Gstaad,Robin Haase,David Goffin,Fognini F.,Gulbis E.,QF,,Quarterfinals,,1.86,1.94,,
Gstaad,Suisse Open Gstaad,Fabio Fognini,Roberto Bautista Agut,Hanfmann Y.,Haase R.,SF,,Semifinals,,2.84,1.42,,
Gstaad,Suisse Open Gstaad,Yannick Hanfmann,Robin Haase,Fognini F.,Bautista Agut R.,SF,,Semifinals,,2.47,1.53,,
Gstaad,Suisse Open Gstaad,Fabio Fognini,Yannick Hanfmann,Fognini F.,Hanfmann Y.,F,,The Final,,1.31,3.41,,
Hamburg,German Tennis Championships,Andrey Kuznetsov,Pablo Cuevas,Zeballos H.,Altmaier D.,R32,,1st Round,,1.28,3.62,,
Hamburg,German Tennis Championships,Florian Mayer,Marco Cecchinato,Stebe C.M.,Dzumhur D.,R32,,1st Round,,2.24,1.64,,
Hamburg,German Tennis Championships,Cedrik Marcel Stebe,Damir Dzumhur,Schwartzman D.,Haider-Maurer A.,R32,,1st Round,,1.08,8.05,,
Hamburg,German Tennis Championships,Diego Schwartzman,Andreas Haider Maurer,Mayer F.,Cecchinato M.,R32,,1st Round,,1.86,1.93,,
Hamburg,German Tennis Championships,Gilles Simon,Maximilian Marterer,Paire B.,Tursunov D.,R32,,1st Round,,1.08,7.47,,
Hamburg,German Tennis Championships,Philipp Kohlschreiber,Andrey Rublev,Simon G.,Marterer M.,R32,,1st Round,,1.69,2.15,,
Hamburg,German Tennis Championships,Nicolas Kicker,Tommy Haas,Struff J.L.,Donskoy E.,R32,,1st Round,,1.29,3.55,,
Hamburg,German Tennis Championships,Benoit Paire,Dmitry Tursunov,Kuznetsov An.,Cuevas P.,R32,,1st Round,,2.08,1.73,,
Hamburg,German Tennis Championships,David Ferrer,Nikoloz Basilashvili,Khachanov K.,Molleker R.,R32,,1st Round,,1.07,8.29,,
Hamburg,German Tennis Championships,Federico Delbonis,Carlos Berlocq,Kicker N.,Haas T.,R32,,1st Round,,1.92,1.87,,
Hamburg,German Tennis Championships,Aljaz Bedene,Jose Hernandez,Delbonis F.,Berlocq C.,R32,,1st Round,,1.39,2.91,,
Hamburg,German Tennis Championships,Karen Khachanov,Rudolf Molleker,Kohlschreiber P.,Rublev A.,R32,,1st Round,,1.48,2.61,,
Hamburg,German Tennis Championships,Jiri Vesely,Fernando Verdasco,Mayer L.,Ramos-Vinolas A.,R32,,1st Round,,3.04,1.37,,
Hamburg,German Tennis Championships,Horacio Zeballos,Daniel Altmaier,Bedene A.,Hernandez-Fernandez J.,R32,,1st Round,,1.05,9.98,,
Hamburg,German Tennis Championships,Jan Lennard Struff,Evgeny Donskoy,Ferrer D.,Basilashvili N.,R32,,1st Round,,1.3,3.43,,
Hamburg,German Tennis Championships,Leonardo Mayer,Albert Ramos,Vesely J.,Verdasco F.,R32,,1st Round,,2.41,1.55,,
Hamburg,German Tennis Championships,Florian Mayer,Andrey Kuznetsov,Mayer F.,Kuznetsov An.,R16,,2nd Round,,2.88,1.41,,
Hamburg,German Tennis Championships,Diego Schwartzman,Cedrik Marcel Stebe,Schwartzman D.,Stebe C.M.,R16,,2nd Round,,1.3,3.49,,
Hamburg,German Tennis Championships,Philipp Kohlschreiber,Gilles Simon,Kicker N.,Paire B.,R16,,2nd Round,,2.68,1.46,,
Hamburg,German Tennis Championships,Nicolas Kicker,Benoit Paire,Delbonis F.,Ferrer D.,R16,,2nd Round,,2.53,1.51,,
Hamburg,German Tennis Championships,Federico Delbonis,David Ferrer,Vesely J.,Zeballos H.,R16,,2nd Round,,1.5,2.58,,
Hamburg,German Tennis Championships,Karen Khachanov,Aljaz Bedene,Khachanov K.,Bedene A.,R16,,2nd Round,,1.73,2.09,,
Hamburg,German Tennis Championships,Jiri Vesely,Horacio Zeballos,Kohlschreiber P.,Simon G.,R16,,2nd Round,,1.42,2.81,,
Hamburg,German Tennis Championships,Leonardo Mayer,Jan Lennard Struff,Mayer L.,Struff J.L.,R16,,2nd Round,,2.32,1.6,,
Hamburg,German Tennis Championships,Florian Mayer,Diego Schwartzman,Delbonis F.,Khachanov K.,QF,,Quarterfinals,,2.03,1.78,,
Hamburg,German Tennis Championships,Philipp Kohlschreiber,Nicolas Kicker,Mayer L.,Vesely J.,QF,,Quarterfinals,,2.26,1.64,,
Hamburg,German Tennis Championships,Federico Delbonis,Karen Khachanov,Kohlschreiber P.,Kicker N.,QF,,Quarterfinals,,1.24,4.1,,
Hamburg,German Tennis Championships,Leonardo Mayer,Jiri Vesely,Mayer F.,Schwartzman D.,QF,,Quarterfinals,,3.27,1.34,,
Hamburg,German Tennis Championships,Florian Mayer,Philipp Kohlschreiber,Mayer L.,Delbonis F.,SF,,Semifinals,,2.25,1.64,,
Hamburg,German Tennis Championships,Leonardo Mayer,Federico Delbonis,Mayer F.,Kohlschreiber P.,SF,,Semifinals,,2.7,1.46,,
Hamburg,German Tennis Championships,Leonardo Mayer,Florian Mayer,Mayer L.,Mayer F.,F,,The Final,,1.57,2.41,,
Kitzbuhel,Generali Open,Miljan Zekic,Andrey Kuznetsov,Sousa J.,Youzhny M.,R32,,1st Round,,1.38,3.01,,
Kitzbuhel,Generali Open,Thomaz Bellucci,Alexandr Dolgopolov,Lajovic D.,Marterer M.,R32,,1st Round,,1.63,2.24,,
