tourney_name,X,X.1,Winner,Loser,roundno,Round.,AvgW,AvgL,Avgoddsw,Avgoddsl
Wimbledon,Humbert,Monfils,Federer,Berrettini,7,4,1.1,7.27,,
Wimbledon,Granollers,Sonego,Djokovic,Goffin,7,3,1.07,9.4,,
Wimbledon,Moutet,Dimitrov,Bautista,Pella,7,3,1.18,4.96,,
Wimbledon,Auger,Pospisil,Federer,Nishikori,7,3,1.12,6.5,,
Wimbledon,Hurkacz,Lajovic,Nadal,Querrey,7,3,1.14,5.91,,
Wimbledon,Mayer,Gulbis,Djokovic,Bautista,7,2,1.08,8.57,,
Wimbledon,Kudla,Jaziri,Federer,Nadal,7,2,2.18,1.71,,
Wimbledon,Djokovic,Kohlschreiber,Djokovic,Federer,7,1,1.54,2.56,,
Bastad,Jarry,Ignacio,Carballes,Munar,1,5,1.81,1.99,,
Bastad,Jarry,Delbonis,Ymer,Davidovich,2,5,1.62,2.27,,
Bastad,Ignacio,Ramos,Ramos-Vinolas,Lestienne,2,5,1.33,3.3,,
Bastad,Jarry,Chardy,Jarry,Laaksonen,3,5,1.54,2.45,,
Bastad,Delbonis,Sousa,Novak,Darcis,3,5,1.62,2.27,,
Bastad,Ignacio,Gasquet,Chardy,Carreno,3,5,2.27,1.62,,
Bastad,Ramos,Carballes,Londero,Arguello,3,5,1.39,2.94,,
Bastad,Chardy,Garin,Dzumhur,Ruud,4,5,3.13,1.36,,
Bastad,Jarry,Ymer,Ymer,Monteiro,4,5,2.11,1.72,,
Bastad,Delbonis,Cuevas,Dellien,Gulbis,4,5,1.42,2.84,,
Bastad,Sousa,Ymer,Delbonis,Zapata,4,5,1.26,3.82,,
Bastad,Ignacio,Dellien,Sousa,Kovalik,4,5,1.59,2.33,,
Bastad,Gasquet,Novak,Chardy,Garin,4,4,2.38,1.57,,
Bastad,Carballes,Dzumhur,Jarry,Ymer,4,4,1.66,2.21,,
Bastad,Ramos,Verdasco,Ramos-Vinolas,Verdasco,4,4,2.52,1.52,,
Bastad,Chardy,Carreno,Carballes,Dzumhur,5,4,1.64,2.24,,
Bastad,Ymer,Davidovich,Delbonis,Cuevas,5,4,2.21,1.65,,
Bastad,Jarry,Laaksonen,Sousa,Ymer,5,4,1.64,2.24,,
Bastad,Delbonis,Zapata,Gasquet,Novak,5,4,1.52,2.5,,
Bastad,Ymer,Monteiro,Londero,Dellien,5,4,1.63,2.26,,
Bastad,Sousa,Kovalik,Jarry,Chardy,5,3,1.99,1.81,,
Bastad,Ignacio,Arguello,Delbonis,Sousa,5,3,1.59,2.36,,
Bastad,Dellien,Gulbis,Londero,Gasquet,5,3,1.72,2.12,,
Bastad,Novak,Darcis,Ramos-Vinolas,Carballes,5,3,1.99,1.81,,
Bastad,Dzumhur,Ruud,Jarry,Delbonis,5,2,2.12,1.72,,
Bastad,Carballes,Munar,Londero,Ramos-Vinolas,5,2,2.12,1.71,,
Bastad,Ramos,Lestienne,Jarry,Londero,5,1,1.64,2.23,,
Newport,Isner,Bublik,Ivashka,Tomic,1,5,2.88,1.41,,
Newport,Isner,Humbert,Granollers,Gunneswaran,2,5,1.33,3.28,,
Newport,Bublik,Granollers,Andreozzi,Karlovic,2,5,4.03,1.24,,
Newport,Isner,Ebden,Majchrzak,Gray,3,5,1.06,9.15,,
Newport,Humbert,Ivashka,Sandgren,Istomin,3,5,1.41,2.86,,
Newport,Granollers,Zverev,Bublik,Bolt,3,5,1.97,1.82,,
Newport,Bublik,Sandgren,Ebden,Schnur,3,5,1.67,2.19,,
Newport,Isner,Majchrzak,Kudla,Klahn,4,5,1.52,2.53,,
Newport,Ebden,Kudla,Ramanathan,Stakhovsky,4,5,1.9,1.89,,
Newport,Humbert,Ramanathan,Troicki,Jung,4,5,1.43,2.79,,
Newport,Ivashka,Eubanks,Eubanks,Johnson,4,5,4.43,1.21,,
Newport,Zverev,Andreozzi,Zverev,Smyczek,4,5,2.41,1.56,,
Newport,Granollers,Thompson,Bublik,Troicki,4,4,2.25,1.64,,
Newport,Bublik,Troicki,Ebden,Kudla,4,4,2.33,1.6,,
Newport,Sandgren,Mannarino,Granollers,Thompson,4,4,2.05,1.76,,
Newport,Majchrzak,Gray,Ivashka,Eubanks,5,4,2.12,1.72,,
Newport,Ebden,Schnur,Sandgren,Mannarino,5,4,2.22,1.66,,
Newport,Kudla,Klahn,Zverev,Andreozzi,5,4,1.78,2.03,,
Newport,Ramanathan,Stakhovsky,Isner,Majchrzak,5,4,1.39,2.98,,
Newport,Ivashka,Tomic,Humbert,Ramanathan,5,4,1.52,2.5,,
Newport,Eubanks,Johnson,Granollers,Zverev,5,3,1.36,2.99,,
Newport,Andreozzi,Karlovic,Humbert,Ivashka,5,3,1.37,3.06,,
Newport,Zverev,Smyczek,Bublik,Sandgren,5,3,2.45,1.54,,
Newport,Granollers,Gunneswaran,Isner,Ebden,5,3,1.34,3.27,,
Newport,Bublik,Bolt,Bublik,Granollers,5,2,2.6,1.5,,
Newport,Troicki,Jung,Isner,Humbert,5,2,1.48,2.63,,
Newport,Sandgren,Istomin,Isner,Bublik,5,1,1.3,3.5,,
Umag,Lajovic,Balazs,Vesely,Stebe,1,5,1.26,3.8,,
Umag,Balazs,Djere,Bedene,Cecchinato,2,5,1.84,1.96,,
Umag,Lajovic,Caruso,Sinner,Sousa,2,5,2.03,1.77,,
Umag,Balazs,Travaglia,Bagnis,Klizan,3,5,2.44,1.55,,
Umag,Djere,Mayer,Lorenzi,Torebko,3,5,1.42,2.83,,
Umag,Lajovic,Bedene,Travaglia,Fabbiano,3,5,1.55,2.42,,
Umag,Caruso,Bagnis,Serdarusic,Trungelliti,3,5,2.49,1.52,,
Umag,Travaglia,Fognini,Balazs,Galovic,4,5,1.3,3.51,,
Umag,Balazs,Krajinovic,Rublev,Haase,4,5,1.67,2.17,,
Umag,Djere,Lorenzi,Mayer,Andujar,4,5,1.84,1.95,,
Umag,Mayer,Vesely,Krajinovic,Daniel,4,5,1.15,5.31,,
Umag,Bedene,Sinner,Caruso,Moutet,4,5,2.22,1.64,,
Umag,Lajovic,Rublev,Balazs,Krajinovic,4,4,3.13,1.35,,
Umag,Bagnis,Serdarusic,Mayer,Vesely,4,4,1.45,2.71,,
Umag,Caruso,Coric,Travaglia,Fognini,4,4,2.97,1.39,,
Umag,Travaglia,Fabbiano,Djere,Lorenzi,5,4,1.23,4.07,,
Umag,Balazs,Galovic,Bagnis,Serdarusic,5,4,1.42,2.82,,
Umag,Krajinovic,Daniel,Lajovic,Rublev,5,4,1.97,1.83,,
Umag,Lorenzi,Torebko,Caruso,Coric,5,4,3.22,1.34,,
Umag,Vesely,Marcel,Bedene,Sinner,5,4,1.32,3.33,,
Umag,Mayer,Andujar,Djere,Mayer,5,3,1.85,1.95,,
Umag,Bedene,Cecchinato,Balazs,Travaglia,5,3,2.05,1.77,,
Umag,Sinner,Sousa,Lajovic,Bedene,5,3,1.71,2.13,,
Umag,Rublev,Haase,Caruso,Bagnis,5,3,1.62,2.28,,
Umag,Bagnis,Klizan,Balazs,Djere,5,2,2.61,1.49,,
Umag,Serdarusic,Trungelliti,Lajovic,Caruso,5,2,1.5,2.58,,
Umag,Caruso,Moutet,Lajovic,Balazs,5,1,1.5,2.57,,
Atlanta,De,Fritz,Popyrin,Kudla,1,5,1.68,2.18,,
Atlanta,De,Opelka,Norrie,Thompson,2,5,2.03,1.78,,
Atlanta,Fritz,Norrie,Klahn,Copil,2,5,1.52,2.52,,
Atlanta,Opelka,Evans,Ebden,Majchrzak,3,5,2.81,1.43,,
Atlanta,De,Tomic,Kwon,Gunneswaran,3,5,1.33,3.33,,
Atlanta,Norrie,Popyrin,Opelka,Bublik,3,5,1.35,3.16,,
Atlanta,Fritz,Kecmanovic,Evans,Jung,3,5,1.37,3.09,,
Atlanta,Opelka,Isner,Tomic,Tiafoe,4,5,3.52,1.3,,
Atlanta,Evans,Albot,Albot,Sandgren,4,5,1.78,2.03,,
Atlanta,De,Klahn,Kecmanovic,Sock,4,5,1.36,3.13,,
Atlanta,Tomic,Ebden,King,Dimitrov,4,5,5.84,1.13,,
Atlanta,Norrie,Woo,Popyrin,Herbert,4,4,1.9,1.9,,
Atlanta,Popyrin,Hugues,Norrie,Kwon,4,4,1.8,2.01,,
Atlanta,Kecmanovic,Humbert,Evans,Albot,4,4,1.55,2.46,,
Atlanta,Fritz,King,Opelka,Isner,4,4,2.33,1.6,,
Atlanta,Opelka,Bublik,Tomic,Ebden,5,4,1.88,1.91,,
Atlanta,Evans,Jung,De,Klahn,5,4,1.45,2.73,,
Atlanta,Albot,Sandgren,Fritz,King,5,4,1.1,6.78,,
Atlanta,Klahn,Copil,Kecmanovic,Humbert,5,4,1.87,1.93,,
Atlanta,Ebden,Majchrzak,De,Tomic,5,3,1.36,3.14,,
Atlanta,Tomic,Tiafoe,Opelka,Evans,5,3,1.75,2.07,,
Atlanta,Norrie,Thompson,Norrie,Popyrin,5,3,1.73,2.1,,
Atlanta,Woo,Gunneswaran,Fritz,Kecmanovic,5,3,1.59,2.36,,
Atlanta,Popyrin,Kudla,De,Opelka,5,2,1.9,1.91,,
Atlanta,Kecmanovic,Sock,Fritz,Norrie,5,2,1.39,2.98,,
Atlanta,King,Dimitrov,De,Fritz,5,1,1.79,2.02,,
Gstaad,Ramos,Marcel,Stebe,Moutet,1,5,2.89,1.41,,
Gstaad,Marcel,Sousa,Vesely,Gulbis,2,5,1.49,2.61,,
Gstaad,Ramos,Andujar,Carballes,Lorenzi,2,5,1.32,3.34,,
Gstaad,Sousa,Bautista,Andujar,Novak,3,5,1.83,1.97,,
Gstaad,Marcel,Fabbiano,Fabbiano,Ehrat,3,5,1.71,2.13,,
Gstaad,Andujar,Lajovic,Travaglia,Galan,3,5,1.51,2.52,,
Gstaad,Ramos,Carballes,Munar,Jaziri,3,5,1.29,3.53,,
Gstaad,Bautista,Munar,Moroni,Robredo,4,5,2.04,1.76,,
Gstaad,Sousa,Marco,Sousa,Darcis,4,5,1.38,2.99,,
Gstaad,Fabbiano,Sonego,Daniel,Baldi,4,5,1.88,1.91,,
Gstaad,Marcel,Vesely,Ramos-Vinolas,Laaksonen,4,5,1.67,2.19,,
Gstaad,Andujar,Daniel,Istomin,Huesler,4,5,1.77,2.04,,
Gstaad,Lajovic,Istomin,Carballes,Travaglia,4,4,1.66,2.22,,
Gstaad,Carballes,Travaglia,Stebe,Vesely,4,4,2.76,1.44,,
Gstaad,Ramos,Verdasco,Fabbiano,Sonego,4,4,2.78,1.44,,
Gstaad,Munar,Jaziri,Ramos-Vinolas,Verdasco,5,4,2.06,1.76,,
Gstaad,Marco,Robredo,Andujar,Daniel,5,4,1.44,2.79,,
Gstaad,Sousa,Darcis,Lajovic,Istomin,5,4,1.23,4.08,,
Gstaad,Fabbiano,Ehrat,Sousa,Moroni,5,4,1.44,2.78,,
Gstaad,Vesely,Gulbis,Bautista,Munar,5,4,1.33,3.32,,
Gstaad,Marcel,Moutet,Ramos-Vinolas,Carballes,5,3,1.67,2.21,,
Gstaad,Andujar,Novak,Andujar,Lajovic,5,3,2.01,1.82,,
Gstaad,Daniel,Baldi,Sousa,Bautista,5,3,3.83,1.26,,
Gstaad,Istomin,Andrea,Stebe,Fabbiano,5,3,1.91,1.9,,
Gstaad,Carballes,Lorenzi,Ramos-Vinolas,Andujar,5,2,1.64,2.25,,
Gstaad,Travaglia,Elahi,Stebe,Sousa,5,2,3.51,1.3,,
Gstaad,Ramos,Laaksonen,Ramos-Vinolas,Stebe,5,1,1.25,3.99,,
Hamburg,Basilashvili,Rublev,Klizan,Altmaier,1,5,1.41,2.86,,
Hamburg,Rublev,Carreno,Fucsovics,Kohlschreiber,2,5,2.25,1.64,,
Hamburg,Basilashvili,Zverev,Chardy,Paire,2,5,2.04,1.78,,
Hamburg,Rublev,Thiem,Rublev,Garin,3,5,2.15,1.7,,
Hamburg,Carreno,Fognini,Molleker,Mayer,3,5,3.42,1.31,,
Hamburg,Basilashvili,Chardy,Basilashvili,Dellien,3,5,1.78,2.04,,
Hamburg,Zverev,Krajinovic,Struff,Monteiro,3,5,1.65,2.23,,
Hamburg,Thiem,Fucsovics,Ruud,Haase,4,5,1.45,2.74,,
Hamburg,Rublev,Ruud,Gasquet,Nagal,4,5,1.43,2.83,,
Hamburg,Fognini,Molleker,Thiem,Cuevas,4,5,1.25,3.95,,
Hamburg,Carreno,Lennard,Londero,Davidovich,4,5,1.44,2.78,,
Hamburg,Chardy,Gasquet,Carreno,Hanfmann,4,5,1.76,2.05,,
Hamburg,Basilashvili,Ignacio,Zverev,Jarry,4,5,1.41,2.89,,
Hamburg,Krajinovic,Klizan,Krajinovic,Djere,4,5,1.61,2.32,,
Hamburg,Zverev,Delbonis,Delbonis,Cecchinato,4,5,1.48,2.64,,
Hamburg,Thiem,Cuevas,Fognini,Lenz,5,5,1.25,4,,
Hamburg,Fucsovics,Kohlschreiber,Rublev,Ruud,5,4,2.04,1.77,,
Hamburg,Ruud,Haase,Chardy,Gasquet,5,4,1.81,1.99,,
Hamburg,Rublev,Garin,Thiem,Fucsovics,5,4,1.16,5.16,,
Hamburg,Fognini,Lenz,Basilashvili,Londero,5,4,2.2,1.67,,
Hamburg,Molleker,Mayer,Krajinovic,Klizan,5,4,1.45,2.74,,
Hamburg,Carreno,Hanfmann,Carreno,Struff,5,4,2.47,1.54,,
Hamburg,Lennard,Monteiro,Zverev,Delbonis,5,4,1.3,3.54,,
Hamburg,Chardy,Paire,Fognini,Molleker,5,4,1.33,3.32,,
Hamburg,Gasquet,Nagal,Basilashvili,Chardy,5,3,1.91,1.89,,
Hamburg,Ignacio,Davidovich,Rublev,Thiem,5,3,6.29,1.12,,
Hamburg,Basilashvili,Dellien,Zverev,Krajinovic,5,3,1.38,3.05,,
Hamburg,Krajinovic,Djere,Carreno,Fognini,5,3,1.83,1.98,,
Hamburg,Klizan,Altmaier,Basilashvili,Zverev,5,2,2.91,1.41,,
Hamburg,Delbonis,Cecchinato,Rublev,Carreno,5,2,1.8,2.02,,
Hamburg,Zverev,Jarry,Basilashvili,Rublev,5,1,2.08,1.75,,
Kitzbuhel,Thiem,Ramos,Sonego,Delbonis,1,5,2.05,1.76,,
Kitzbuhel,Thiem,Sonego,Carballes,Dellien,2,5,1.67,2.19,,
Kitzbuhel,Ramos,Ruud,Bachinger,Klizan,2,5,2.7,1.46,,
Kitzbuhel,Thiem,Andujar,Novak,Rodionov,3,5,1.21,4.33,,
Kitzbuhel,Sonego,Verdasco,Chardy,Cecchinato,3,5,1.78,2.03,,
Kitzbuhel,Ruud,Cuevas,Munar,Fabbiano,3,5,1.34,3.22,,
Kitzbuhel,Ramos,Chardy,Andujar,Mayer,3,5,2.18,1.68,,
Kitzbuhel,Thiem,Ofner,Kovalik,Garcia-Lopez,4,5,2.07,1.75,,
Kitzbuhel,Andujar,Kohlschreiber,Kohlschreiber,Gasquet,4,5,1.96,1.84,,
Kitzbuhel,Verdasco,Kovalik,Ruud,Carreno,4,5,2.1,1.73,,
Kitzbuhel,Sonego,Carballes,Ofner,Miedler,4,5,2.07,1.75,,
Kitzbuhel,Ruud,Bachinger,Ramos-Vinolas,Fucsovics,4,5,2.05,1.77,,
Kitzbuhel,Cuevas,Novak,Chardy,Lajovic,4,4,2.09,1.73,,
Kitzbuhel,Ramos,Munar,Ruud,Bachinger,4,4,1.28,3.69,,
Kitzbuhel,Chardy,Lajovic,Ramos-Vinolas,Munar,4,4,1.77,2.04,,
Kitzbuhel,Ofner,Miedler,Cuevas,Novak,5,4,1.5,2.56,,
Kitzbuhel,Kohlschreiber,Gasquet,Sonego,Carballes,5,4,2.11,1.72,,
Kitzbuhel,Andujar,Mayer,Verdasco,Kovalik,5,4,1.43,2.8,,
Kitzbuhel,Kovalik,Garcia,Andujar,Kohlschreiber,5,4,1.92,1.86,,
Kitzbuhel,Carballes,Dellien,Thiem,Ofner,5,4,1.06,9.33,,
Kitzbuhel,Sonego,Delbonis,Ramos-Vinolas,Chardy,5,3,1.59,2.35,,
Kitzbuhel,Ruud,Carreno,Ruud,Cuevas,5,3,2.1,1.73,,
Kitzbuhel,Bachinger,Klizan,Sonego,Verdasco,5,3,2.14,1.71,,
Kitzbuhel,Novak,Rodionov,Thiem,Andujar,5,3,1.16,5.35,,
Kitzbuhel,Ramos,Fucsovics,Ramos-Vinolas,Ruud,5,2,1.59,2.37,,
Kitzbuhel,Munar,Fabbiano,Thiem,Sonego,5,2,1.17,5.23,,
Kitzbuhel,Chardy,Cecchinato,Thiem,Ramos-Vinolas,5,1,1.23,4.19,,
Los Cabos,Schwartzman,Fritz,Gunneswaran,Millman,1,5,3.35,1.32,,
Los Cabos,Fritz,Albot,Kokkinakis,Janvier,2,5,1.43,2.82,,
Los Cabos,Schwartzman,Pella,Kukushkin,Dzumhur,2,5,1.73,2.09,,
Los Cabos,Fritz,Fognini,Gulbis,Jung,3,5,2.35,1.59,,
Los Cabos,Albot,Kokkinakis,Granollers,Gomez,3,5,1.09,7.55,,
Los Cabos,Schwartzman,Kukushkin,Daniel,Sandgren,3,5,3.22,1.34,,
Los Cabos,Pella,Woo,Londero,Garin,3,5,2.47,1.54,,
Los Cabos,Fognini,Granollers,Albot,Tipsarevic,4,5,1.39,2.96,,
Los Cabos,Fritz,Gunneswaran,Kwon,Stebe,4,5,1.25,3.96,,
Los Cabos,Kokkinakis,Pouille,Dimitrov,Johnson,4,5,1.68,2.17,,
Los Cabos,Albot,Daniel,Norrie,Barrere,4,5,1.29,3.58,,
Los Cabos,Kukushkin,Norrie,Fritz,Koepfer,4,5,1.31,3.41,,
Los Cabos,Schwartzman,Gulbis,Albot,Daniel,4,4,1.42,2.86,,
Los Cabos,Woo,Ignacio,Schwartzman,Gulbis,4,4,1.23,4.11,,
Los Cabos,Pella,Dimitrov,Kukushkin,Norrie,4,4,2.33,1.6,,
Los Cabos,Granollers,Gomez,Kwon,Londero,5,4,1.39,2.95,,
Los Cabos,Gunneswaran,Millman,Pella,Dimitrov,5,4,2.26,1.62,,
Los Cabos,Fritz,Koepfer,Fritz,Gunneswaran,5,4,1.17,4.94,,
Los Cabos,Kokkinakis,Janvier,Kokkinakis,Pouille,5,4,2.17,1.68,,
Los Cabos,Daniel,Sandgren,Fognini,Granollers,5,4,1.83,1.98,,
Los Cabos,Albot,Tipsarevic,Schwartzman,Kukushkin,5,3,1.52,2.53,,
Los Cabos,Kukushkin,Dzumhur,Pella,Kwon,5,3,1.67,2.2,,
Los Cabos,Norrie,Barrere,Albot,Kokkinakis,5,3,1.84,1.97,,
Los Cabos,Gulbis,Jung,Fritz,Fognini,5,3,1.62,2.29,,
Los Cabos,Ignacio,Garin,Schwartzman,Pella,5,2,1.59,2.37,,
Los Cabos,Woo,Marcel,Fritz,Albot,5,2,1.53,2.51,,
Los Cabos,Dimitrov,Johnson,Schwartzman,Fritz,5,1,2.11,1.72,,
Washington,Kyrgios,Medvedev,Fratangelo,Karlovic,1,6,1.85,1.95,,
Washington,Kyrgios,Tsitsipas,Paul,Kudla,2,6,1.76,2.06,,
Washington,Medvedev,Gojowczyk,Harris,Berankis,2,6,1.97,1.83,,
Washington,Tsitsipas,Paire,Copil,Torpegaard,3,6,1.68,2.18,,
Washington,Kyrgios,Gombos,Tsonga,Schnur,3,6,1.23,4.18,,
Washington,Medvedev,Cilic,Mannarino,Ivashka,3,6,1.55,2.45,,
Washington,Gojowczyk,Edmund,Bublik,Klahn,3,6,1.97,1.83,,
Washington,Tsitsipas,Thompson,Smyczek,Ebden,4,6,2.11,1.72,,
Washington,Paire,Isner,Hurkacz,Young,4,6,1.31,3.47,,
Washington,Gombos,Kecmanovic,Polmans,Jaziri,4,6,1.74,2.09,,
Washington,Kyrgios,Nishioka,Nishioka,Evans,4,6,2.59,1.49,,
Washington,Cilic,Auger,Kecmanovic,Popyrin,4,6,1.62,2.3,,
Washington,Medvedev,Tiafoe,Opelka,Eubanks,4,6,1.28,3.63,,
Washington,Gojowczyk,Raonic,Thompson,Sock,4,6,1.55,2.46,,
Washington,Edmund,Tsonga,Gojowczyk,Rublev,4,6,2.94,1.4,,
Washington,Tsitsipas,Paul,Kyrgios,Kwiatkowski,5,6,1.22,4.21,,
Washington,Thompson,Lennard,Tiafoe,Bublik,5,5,1.54,2.48,,
Washington,Paire,Polmans,Edmund,Harris,5,5,1.42,2.86,,
Washington,Isner,Hurkacz,Medvedev,Fratangelo,5,5,1.17,5.05,,
Washington,Gombos,Mannarino,Tsonga,Khachanov,5,5,1.85,1.96,,
Washington,Kecmanovic,Hugues,Cilic,Copil,5,5,1.37,3.08,,
Washington,Kyrgios,Simon,Gombos,Mannarino,5,5,3.81,1.27,,
Washington,Nishioka,Goffin,Kecmanovic,Herbert,5,5,1.53,2.5,,
Washington,Cilic,Copil,Isner,Hurkacz,5,5,1.64,2.25,,
Washington,Auger,Opelka,Auger-Aliassime,Opelka,5,5,1.95,1.85,,
Washington,Tiafoe,Bublik,Paire,Polmans,5,5,1.36,3.13,,
Washington,Medvedev,Fratangelo,Raonic,Smyczek,5,5,1.15,5.52,,
Washington,Raonic,Smyczek,Gojowczyk,De,5,5,5.22,1.16,,
Washington,Gojowczyk,De,Kyrgios,Simon,5,5,1.44,2.77,,
Washington,Edmund,Harris,Tsitsipas,Paul,5,5,1.31,3.43,,
Washington,Tsonga,Khachanov,Nishioka,Goffin,5,5,2.87,1.41,,
Washington,Paul,Kudla,Thompson,Struff,6,5,2.16,1.69,,
Washington,Thompson,Sock,Edmund,Tsonga,6,4,2.32,1.6,,
Washington,Polmans,Jaziri,Cilic,Auger-Aliassime,6,4,2.11,1.72,,
Washington,Hurkacz,Young,Gojowczyk,Raonic,6,4,4.65,1.19,,
Washington,Mannarino,Ivashka,Gombos,Kecmanovic,6,4,3.29,1.33,,
Washington,Kecmanovic,Popyrin,Medvedev,Tiafoe,6,4,1.38,3.07,,
Washington,Kyrgios,Son,Tsitsipas,Thompson,6,4,1.31,3.48,,
Washington,Nishioka,Evans,Paire,Isner,6,4,3.7,1.28,,
Washington,Copil,Torpegaard,Kyrgios,Nishioka,6,4,1.42,2.88,,
Washington,Opelka,Eubanks,Gojowczyk,Edmund,6,3,3.64,1.29,,
Washington,Bublik,Klahn,Medvedev,Cilic,6,3,1.57,2.4,,
Washington,Fratangelo,Karlovic,Tsitsipas,Paire,6,3,1.31,3.49,,
Washington,Smyczek,Ebden,Kyrgios,Gombos,6,3,1.2,4.58,,
Washington,Gojowczyk,Rublev,Kyrgios,Tsitsipas,6,2,2.02,1.8,,
Washington,Harris,Berankis,Medvedev,Gojowczyk,6,2,1.16,5.17,,
Washington,Tsonga,Schnur,Kyrgios,Medvedev,6,1,2.13,1.71,,
Canada Masters,Nadal,Medvedev,Garin,Djere,1,6,1.74,2.1,,
Canada Masters,Nadal,Monfils,Norrie,Fucsovics,2,6,1.92,1.88,,
Canada Masters,Medvedev,Khachanov,Raonic,Pouille,2,6,1.36,3.1,,
Canada Masters,Nadal,Fognini,Struff,Tsonga,3,6,2.32,1.6,,
Canada Masters,Monfils,Bautista,Paul,Schnur,3,6,1.55,2.47,,
Canada Masters,Khachanov,Zverev,Basilashvili,Lajovic,3,6,1.54,2.47,,
Canada Masters,Medvedev,Thiem,Wawrinka,Dimitrov,3,6,1.39,2.96,,
Canada Masters,Nadal,Pella,Mannarino,Kukushkin,4,6,1.87,1.93,,
Canada Masters,Fognini,Mannarino,Bautista,Tomic,4,6,1.14,5.63,,
Canada Masters,Monfils,Hurkacz,Ivashka,Kwon,4,6,2.67,1.47,,
Canada Masters,Bautista,Gasquet,Gasquet,Paire,4,6,2.21,1.66,,
Canada Masters,Khachanov,Auger,Shapovalov,Herbert,4,6,1.49,2.62,,
Canada Masters,Zverev,Basilashvili,Monfils,Polansky,4,6,1.16,5.27,,
Canada Masters,Medvedev,Garin,Cilic,Klahn,4,6,1.29,3.59,,
Canada Masters,Thiem,Cilic,Evans,De,4,6,2.42,1.56,,
Canada Masters,Nadal,Evans,Isner,Thompson,5,6,1.45,2.75,,
Canada Masters,Pella,Albot,Albot,Simon,5,6,2.05,1.77,,
Canada Masters,Mannarino,Coric,Schwartzman,Cecchinato,5,6,1.18,4.8,,
Canada Masters,Fognini,Paul,Auger-Aliassime,Pospisil,5,6,1.14,5.58,,
Canada Masters,Hurkacz,Tsitsipas,Millman,Lopez,5,6,1.61,2.33,,
Canada Masters,Monfils,Ivashka,Pella,Goffin,5,6,2.83,1.43,,
Canada Masters,Bautista,Schwartzman,Coric,Gojowczyk,5,6,1.36,3.15,,
Canada Masters,Gasquet,Nishikori,Hurkacz,Fritz,5,6,1.94,1.86,,
Canada Masters,Khachanov,Wawrinka,Edmund,Kyrgios,5,6,1.98,1.83,,
Canada Masters,Auger,Raonic,Basilashvili,Struff,5,5,2.57,1.51,,
Canada Masters,Basilashvili,Lennard,Zverev,Norrie,5,5,1.31,3.47,,
Canada Masters,Zverev,Norrie,Pella,Albot,5,5,1.8,2.01,,
Canada Masters,Medvedev,Edmund,Cilic,Millman,5,5,1.33,3.3,,
Canada Masters,Garin,Isner,Gasquet,Nishikori,5,5,3.03,1.38,,
Canada Masters,Cilic,Millman,Nadal,Evans,5,5,1.08,7.93,,
Canada Masters,Thiem,Shapovalov,Bautista,Schwartzman,5,5,1.39,3.05,,
Canada Masters,Evans,De,Thiem,Shapovalov,6,5,1.71,2.13,,
Canada Masters,Albot,Simon,Garin,Isner,6,5,3.53,1.3,,
Canada Masters,Pella,Goffin,Medvedev,Edmund,6,5,1.56,2.42,,
Canada Masters,Coric,Gojowczyk,Hurkacz,Tsitsipas,6,5,2.83,1.43,,
Canada Masters,Mannarino,Kukushkin,Monfils,Ivashka,6,5,1.33,3.36,,
Canada Masters,Paul,Schnur,Khachanov,Wawrinka,6,5,2.28,1.63,,
Canada Masters,Hurkacz,Fritz,Auger-Aliassime,Raonic,6,5,2.49,1.54,,
Canada Masters,Ivashka,Woo,Mannarino,Coric,6,5,2.55,1.51,,
Canada Masters,Monfils,Polansky,Fognini,Paul,6,5,1.72,2.13,,
Canada Masters,Bautista,Tomic,Thiem,Cilic,6,4,1.88,1.93,,
Canada Masters,Schwartzman,Cecchinato,Medvedev,Garin,6,4,1.16,5.34,,
Canada Masters,Gasquet,Paire,Zverev,Basilashvili,6,4,1.44,2.81,,
Canada Masters,Wawrinka,Dimitrov,Khachanov,Auger-Aliassime,6,4,1.69,2.18,,
Canada Masters,Auger,Pospisil,Fognini,Mannarino,6,4,1.81,2,,
Canada Masters,Raonic,Pouille,Nadal,Pella,6,4,1.06,9.41,,
Canada Masters,Basilashvili,Lajovic,Bautista,Gasquet,6,4,1.26,3.91,,
Canada Masters,Lennard,Tsonga,Monfils,Hurkacz,6,4,2.25,1.65,,
Canada Masters,Norrie,Fucsovics,Medvedev,Thiem,6,3,1.67,2.23,,
Canada Masters,Edmund,Kyrgios,Khachanov,Zverev,6,3,2.07,1.77,,
Canada Masters,Garin,Djere,Nadal,Fognini,6,3,1.13,6.22,,
Canada Masters,Isner,Thompson,Monfils,Bautista,6,3,2.48,1.56,,
Canada Masters,Cilic,Klahn,Medvedev,Khachanov,6,2,1.5,2.62,,
Canada Masters,Millman,Lopez,Nadal,Monfils,6,2,1.05,11.17,,
Canada Masters,Shapovalov,Hugues,Nadal,Medvedev,6,1,1.4,2.99,,
Cincinnati Masters,Medvedev,Goffin,De,Cecchinato,1,6,1.2,4.6,,
Cincinnati Masters,Medvedev,Djokovic,Isner,Lajovic,2,6,1.27,3.76,,
Cincinnati Masters,Goffin,Gasquet,Albot,Cilic,2,6,3.45,1.31,,
Cincinnati Masters,Djokovic,Pouille,Mannarino,Garin,3,6,1.69,2.17,,
