"","tourney_country","home_advan","tourney_name","surface","hard","clay","grass","tourney_level","gs_or_lower","X.3","winner_hand","winner_ioc","winner_age","X.4","loser_hand","loser_ioc","loser_age","left_hand_advan","score","round","round_no","minutes","w_fatigue","l_fatigue","w_SvGms","w_bpSaved","w_bpFaced","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_1stin_pc","w_svptWon_pc","w_rtnsvWon_pc","w_sgWon_pc","w_rtngWon_pc","w_avg_1stin_pc","w_avg_svptWon_pc","w_avg_rtnsvWon_pc","w_avg_sgWon_pc","w_avg_rtngWon_pc","w_avg_1stin_os_pc","w_avg_svptWon_os_pc","w_avg_rtnsvWon_os_pc","w_avg_sgWon_os_pc","w_avg_rtngWon_os_pc","w_avg_1stin_hth_pc","w_avg_svptWon_hth_pc","w_avg_rtnsvWon_hth_pc","w_avg_sgWon_hth_pc","w_avg_rtngWon_hth_pc","w_avg_1stin_hth_os_pc","w_avg_svptWon_hth_os_pc","w_avg_rtnsvWon_hth_os_pc","w_avg_sgWon_hth_os_pc","w_avg_rtngWon_hth_os_pc","l_SvGms","l_bpSaved","l_bpFaced","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_1stin_pc","l_svptWon_pc","l_rtnsvWon_pc","l_sgWon_pc","l_rtngWon_pc","l_avg_1stin_pc","l_avg_svptWon_pc","l_avg_rtnsvWon_pc","l_avg_sgWon_pc","l_avg_rtngWon_pc","l_avg_1stin_os_pc","l_avg_svptWon_os_pc","l_avg_rtnsvWon_os_pc","l_avg_sgWon_os_pc","l_avg_rtngWon_os_pc","l_avg_1stin_hth_pc","l_avg_svptWon_hth_pc","l_avg_rtnsvWon_hth_pc","l_avg_sgWon_hth_pc","l_avg_rtngWon_hth_pc","l_avg_1stin_hth_os_pc","l_avg_svptWon_hth_os_pc","l_avg_rtnsvWon_hth_os_pc","l_avg_sgWon_hth_os_pc","l_avg_rtngWon_hth_os_pc","winner_rank","winner_rank_points","loser_rank","loser_rank_points","w_hth","l_hth","w_hth_os","l_hth_os","w_mw_pc","w_mw_os_pc","l_mw_pc","l_mw_os_pc","win_lose","w_mplayed","l_mplayed","w_mplayed_os","l_mplayed_os","hth_mplayed","hth_mplayed_os","w_co_avg_svptWon_pc","w_co_avg_rtnsvWon_pc","w_co_avg_sgWon_pc","w_co_avg_rtngWon_pc","w_tbwon_pc","l_tbwon_pc","w_tbplayed","l_tbplayed","set1","set2","set3","set4","set5","l_co_avg_svptWon_pc","l_co_avg_rtnsvWon_pc","l_co_avg_sgWon_pc","l_co_avg_rtngWon_pc","w_co_mw_pc","l_co_mw_pc","w_co_mplayed","l_co_mplayed","w_co_avg_svptWon_os_pc","w_co_avg_rtnsvWon_os_pc","w_co_avg_sgWon_os_pc","w_co_avg_rtngWon_os_pc","l_co_avg_svptWon_os_pc","l_co_avg_rtnsvWon_os_pc","l_co_avg_sgWon_os_pc","l_co_avg_rtngWon_os_pc","w_co_mw_os_pc","l_co_mw_os_pc","w_co_mplayed_os","l_co_mplayed_os","Avgoddsw","Averoddsl","AS_home_advan","AS_sur_hard","AS_sur_clay","AS_sur_grass","AS_tournie_level","AS_left_hand_advan","AS_age","AS_fatigue","AS_rank_points","AS_serve.returnpt","AS_return.servept","AS_serve.returng","AS_return.serveg","AS_serve.returnpt_os","AS_return.servept_os","AS_serve.returng_os","AS_return.serveg_os","AS_serve.returnpt_hth","AS_return.servept_hth","AS_serve.returng_hth","AS_return.serveg_hth","AS_serve.returnpt_hth_os","AS_return.servept_hth_os","AS_serve.returng_hth_os","AS_return.serveg_hth_os","AS_serve.returnpt_co","AS_return.servept_co","AS_serve.returng_co","AS_return.serveg_co","AS_serve.returnpt_co_os","AS_return.servept_co_os","AS_serve.returng_co_os","AS_return.serveg_co_os","AS_matchw","AS_matchw_os","AS_hth_matchw","AS_hth_matchw_os","AS_matchw_co","AS_matchw_co_os","AS_tbw","AS_odds","AS_win_lose","AS_win_lose_binary","surface.LR.","AS_rank"
"11","UAE",0,"Dubai","Hard",1,0,0,"A",0,"Daniel Evans","R","GBR",26.76796715,"Dustin Brown","R","GER",32.22176591,0,"6-2 6-3","R32",5,51,0,0,9,0,0,41,30,27,9,0.731707317,0.87804878,0.395833333,1,0.375,NA,0.6371599,0.369090545,0.799870553,0.22895484,NA,0.634820556,0.380248441,0.795228391,0.249478854,NA,0,0,0,0,NA,0,0,0,0,8,3,6,48,34,22,7,0.708333333,0.604166667,0.12195122,0.625,0,NA,0.652591784,0.341944238,0.818413905,0.180413266,NA,0.645768578,0.33669701,0.806807914,0.173686199,NA,0,0,0,0,NA,0,0,0,0,43,971,81,651,0,0,0,0,0.625,0.647058824,0.5,0.454545455,"W",24,48,17,22,0,0,0.617147695,0.342569675,0.779059075,0.150750851,0.722222222,0.391304348,18,23,"6-2","6-3","","","",0.649742554,0.341562107,0.821058879,0.188693868,0.333333333,0.444444444,9,10,0.629231829,0.350286023,0.820640888,0.1770158,0.655513,0.331590126,0.829173208,0.17724359,0.428571429,0.428571429,7,7,1.38,2.98,0,1,0,0,0,0,-5.45379876,0,320,0.650758050416901,0.361257638038291,0.815958131203225,0.218600030880242,0.653431886583099,0.370606368080138,0.820741476294624,0.236184776291735,0,0,0,0,0,0,0,0,0.643727323651584,0.345223675561495,0.805018554203456,0.155123833757046,0.654889103777817,0.348266418031706,0.822380652362447,0.175926986473301,0.555555555555556,0.5873786407106,0,0,0.428571428571429,0.5,0.648590021520546,1.38,"W",1,"Hard",38
"12","SUI",0,"Geneva","Clay",0,1,0,"A",0,"Sam Querrey","R","USA",29.62354552,"Daniel Altmaier","U","GER",18.69130732,0,"6-3 6-4","R32",5,79,0,0,10,3,3,71,39,34,14,0.549295775,0.676056338,0.385964912,1,0.222222222,NA,0.682607446,0.340725111,0.846217791,0.175406619,NA,0.673393155,0.338929331,0.827658755,0.157130388,NA,0,0,0,0,NA,0,0,0,0,9,9,11,57,38,23,12,0.666666667,0.614035088,0.323943662,0.777777778,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,28,1470,259,198,0,0,0,0,0.531914894,0.470588235,0,0,"L",94,0,17,0,0,0,0,0,0,0,0.540983607,0,61,0,"6-3","6-4","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,4.96,0,0,1,0,0,0,-10.9322382,0,-1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96,"L",0,"Clay",-231
"13","AUS",0,"Australian Open","Hard",1,0,0,"G",1,"Pierre Hugues Herbert","R","FRA",27.8275154,"Sam Querrey","R","USA",31.27173169,0,"5-7 7-6(6) 6-3 6-1","R128",7,158,0,0,20,5,7,116,73,56,28,0.629310345,0.724137931,0.391304348,0.9,0.25,NA,0.645598519945206,0.324851137671233,0.809649824479452,0.137363838465753,NA,0.648628356509434,0.324298569679245,0.812899339075472,0.135271711301887,NA,0.706896552,0.237113402,0.882352941,0.058823529,NA,0,0,0,0,20,10,15,138,84,64,20,0.608695652,0.608695652,0.275862069,0.75,0.1,NA,0.687801428010526,0.357507112073684,0.864647528494737,0.214642322515789,NA,0.685631202953846,0.364960284230769,0.8551992104,0.229092275292308,NA,0.762886598,0.293103448,0.941176471,0.117647059,NA,0,0,0,0,55,903,49,975,0,1,0,0,0.452054794520548,0.452830188679245,0.568421052631579,0.569230769230769,"W",73,95,53,65,1,0,0.632541377269231,0.315172017698718,0.785290553160256,0.121509148025641,0.509803921568627,0.410714285714286,51,56,"5-7","7-6(6)","6-3","6-1","",0.6883693835,0.36130265773718,0.876796939269231,0.227723031865385,0.423076923076923,0.615384615384615,37,38,0.6366090122,0.307762702333333,0.791742848666667,0.107737469533333,0.678125605444444,0.373597916522222,0.866908965977778,0.2740473224,0.433333333333333,0.688888888888889,21,23,2.69,1.48,0,1,0,0,1,0,-3.44421629,0,-72,0.643599735997742,0.32079229212492,0.790448142021354,0.137088103982726,0.639932543083508,0.321110020188565,0.780140001000577,0.136573127325591,0.706896552,0.237113402,0.882352941,0.058823529,0,0,0,0,0.636459399049621,0.314059805925544,0.77520239093376,0.121715323157947,0.630176842090388,0.312167919941195,0.742869347232085,0.110540053918973,0.442984315387876,0.443055950014201,0,0,0.407407407407407,0.386138613861386,0.553822746291366,2.69,"W",1,"Hard",-6
"14","USA",0,"Delray Beach","Hard",1,0,0,"A",0,"Hyeon Chung","R","KOR",21.75496235,"Franko Skugor","R","CRO",30.41752225,0,"6-4 7-6(4)","R16",4,113,101,87,11,4,8,70,37,26,18,0.528571429,0.628571429,0.494382022,0.636363636,0.454545455,NA,0.618975465,0.388307242,0.753672934,0.257991967,NA,0.601332871,0.383719861,0.727673765,0.249953976,NA,0,0,0,0,NA,0,0,0,0,11,11,16,89,59,36,9,0.662921348,0.505617978,0.371428571,0.545454545,0.363636364,NA,0.609077322,0.347032183,0.751155789,0.192552448,NA,0.605397467,0.394088393,0.776388889,0.269230769,NA,0,0,0,0,NA,0,0,0,0,30,1472,303,161,0,0,0,0,0.516129032,0.487179487,0.3,0.5,"L",62,10,39,4,0,0,0.692307692,0.416666667,0.842105263,0.333333333,0.578947368,0,19,2,"6-4","7-6(4)","","","",0.58974359,0.142857143,0.625,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.11,6.42,0,1,0,0,0,0,8.6625599,-14,-1311,0.610674502077014,0.359243722053844,0.744346687126756,0.203495331728482,0.612058296687731,0.395901119709253,0.756461525164887,0.270066751446834,0,0,0,0,0,0,0,0,0.585987261057893,0.17105263178376,0.652173913270321,0,0,0,0,0,0.367588932922558,0.506493506585596,0,0,0,0,0,6.42,"L",0,"Hard",-273
"15","ITA",0,"Rome Masters","Clay",0,1,0,"A",0,"Nick Kyrgios","R","AUS",24.04380561,"Daniil Medvedev","R","RUS",23.24982888,0,"6-3 3-6 6-3","R64",6,93,0,0,14,3,4,74,52,41,15,0.702702703,0.756756757,0.352941176,0.928571429,0.153846154,NA,0.699651755029412,0.319131267588235,0.885625626573529,0.167898598102941,NA,0.637829339333333,0.290431319333333,0.824397824333333,0.157481699666667,NA,0,0,0,0,NA,0,0,0,0,13,1,3,85,46,36,19,0.541176471,0.647058824,0.243243243,0.846153846,0.071428571,NA,0.646672450243903,0.382146862861789,0.800514186544715,0.257003367520325,NA,0.587714190666667,0.402909109388889,0.716879494,0.289607922944444,NA,0,0,0,0,NA,0,0,0,0,36,1225,14,2625,0,0,0,0,0.647058823529412,0.333333333333333,0.626016260162602,0.5,"W",68,123,6,18,0,0,0.701886503176282,0.319964202,0.879499675820513,0.168857201817308,0.612244897959184,0.58974358974359,49,39,"6-3","3-6","6-3","","",0.646440088608974,0.377591501807692,0.786432984762821,0.250075169641026,0.628205128205128,0.576923076923077,40,48,0,0,0,0,0,0,0,0,0,0,0,0,3.01,1.39,0,0,1,0,0,0,0.793976730000001,0,-1400,0.64674861241113,0.330430771486947,0.775077152033816,0.173375032594214,0.612862280735794,0.330732567696364,0.74003013570429,0.180110577650709,0,0,0,0,0,0,0,0,0.650209175115802,0.331087315225366,0.778611244181127,0.176760113512528,0,0,0,0,0.508264462809917,0.4,0,0,0.521276595744681,0,0.509360034828037,3.01,"W",1,"Clay",-22
"16","USA",-1,"New York","Hard",1,0,0,"A",0,"Christopher Eubanks","R","USA",22.770705,"Adrian Menendez Maceiras","R","ESP",33.28952772,0,"6-4 7-6(4)","R32",5,88,0,0,11,3,5,67,49,35,11,0.731343284,0.686567164,0.382352941,0.818181818,0.272727273,NA,0.624582035714286,0.290187409,0.731449502857143,0.116388373571429,NA,0.624582035714286,0.290187409,0.731449502857143,0.116388373571429,NA,0,0,0,0,NA,0,0,0,0,11,2,5,68,43,30,12,0.632352941,0.617647059,0.313432836,0.727272727,0.181818182,NA,0.585510914307692,0.320233807615385,0.669047619076923,0.143256743307692,NA,0.598138345375,0.31468308775,0.716666666625,0.14737554125,NA,0,0,0,0,NA,0,0,0,0,166,339,121,451,0,0,0,0,0.285714285714286,0.285714285714286,0.307692307692308,0.375,"L",7,13,7,8,0,0,0,0,0,0,0.666666666666667,0.666666666666667,3,9,"6-4","7-6(4)","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,2.18,-1,1,0,0,0,0,10.51882272,0,112,0.668621714491924,0.338937804521602,0.851816857565965,0.163776975339783,0.673332212230898,0.335031164139638,0.860287294409761,0.167696109980262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518518518518519,0.567567567567568,0,0,0,0,0.5,2.18,"L",0,"Hard",45
"17","GBR",0,"Wimbledon","Grass",0,0,1,"G",1,"John Isner","R","USA",33.18275154,"Milos Raonic","R","CAN",27.51266256,0,"6-7(5) 7-6(7) 6-4 6-3","QF",3,162,573,552,22,1,1,120,87,78,18,0.725,0.8,0.285714286,1,0.130434783,NA,0.736892068,0.301435681,0.928169536,0.114567641,NA,0.751096941,0.314570898,0.934530747,0.141142623,NA,0.736842105,0.232876712,1,0,NA,0,0,0,0,23,3,6,133,93,74,21,0.69924812,0.714285714,0.2,0.869565217,0,NA,0.723738867,0.352938867,0.905941624,0.186643559,NA,0.762092026,0.327207318,0.951323288,0.133326001,NA,0.767123288,0.263157895,1,0,NA,0,0,0,0,10,3045,32,1430,0,1,0,0,0.630630631,0.769230769,0.706521739,0.789473684,"L",111,92,13,19,1,0,0.720137754,0.296404497,0.917066613,0.11760167,0.572580645,0.576271186,124,59,"6-7(5)","7-6(7)","6-4","6-3","",0.718840774,0.346200582,0.889758627,0.172176516,0.642592593,0.62345679,51,41,0,0,0,0,0,0,0,0,0,0,0,0,2.27,1.66,0,0,0,1,1,0,-5.67008898,-21,-1615,0.705966479963761,0.323847356195665,0.887734835018867,0.167421390937285,0.707827871669146,0.30344618902224,0.870803636453239,0.124853826367355,0.767123288,0.263157895,1,0,0,0,0,0,0.708046414529913,0.324662980136916,0.88325758881879,0.158069866511869,0,0,0,0,0.528377883367174,0.506493506501838,1,0,0.492442710664786,0,0.501606186672823,1.66,"L",0,"Grass",-22
"18","BRA",0,"Sao Paulo","Clay",0,1,0,"A",0,"Christian Garin","R","CHI",22.74058864,"Jaume Munar","R","ESP",21.80971937,0,"7-6(5) 6-7(4) 7-6(2)","R16",4,166,81,66,18,10,12,122,67,52,33,0.549180328,0.696721311,0.31092437,0.888888889,0.111111111,NA,0.5891761975,0.378763122625,0.68850677825,0.252777777875,NA,0.6000899018,0.4254483808,0.7296969696,0.321818182,NA,0,0,0,0,NA,0,0,0,0,18,2,4,119,89,62,20,0.74789916,0.68907563,0.303278689,0.888888889,0.111111111,NA,0.619443701875,0.3887779895,0.76199427103125,0.248061149625,NA,0.622443935666667,0.39874122252381,0.765973840952381,0.26919775552381,NA,0,0,0,0,NA,0,0,0,0,92,620,61,829,0,0,0,0,0.375,0.6,0.5625,0.619047619047619,"L",8,32,5,21,0,0,0.548434888,0.4090365005,0.621212121,0.30454545475,0.25,0.736842105263158,4,19,"7-6(5)","6-7(4)","7-6(2)","","",0.581693673,0.3955538995,0.6615384615,0.2916666665,0.25,0.5,3,2,0.548434888,0.4090365005,0.621212121,0.30454545475,0.581693673,0.3955538995,0.6615384615,0.2916666665,0.25,0.5,3,2,2.15,1.7,0,0,1,0,0,0,-0.930869269999999,-15,209,0.620556468530736,0.397542128934103,0.750901911274112,0.264861888008307,0.593996087084074,0.399207846865755,0.704154677355923,0.269495622264342,0,0,0,0,0,0,0,0,0.587136324863331,0.419023938353717,0.684762938677068,0.319502074638798,0.587136324863331,0.419023938353717,0.684762938677068,0.319502074638798,0.6,0.5078125,0,0,0.666666666666667,0.666666666666667,0.746666666666667,1.7,"L",0,"Clay",31
"19","FRA",1,"Paris Masters","Hard",1,0,0,"M",1,"Mikhail Kukushkin","R","KAZ",30.84188912,"Pierre Hugues Herbert","R","FRA",27.61670089,0,"3-6 6-3 7-5","R64",6,137,0,0,15,10,14,98,58,37,22,0.591836735,0.602040816,0.410526316,0.733333333,0.333333333,NA,0.616298606,0.380963212,0.763920235,0.252650707,NA,0.607508193,0.374931049,0.743907771,0.234075093,NA,0,0,0,0,NA,0,0,0,0,15,9,14,95,53,36,20,0.557894737,0.589473684,0.397959184,0.666666667,0.266666667,NA,0.644900283,0.325030416,0.808337198,0.137372009,NA,0.647832615,0.324516405,0.811256633,0.135157622,NA,0,0,0,0,NA,0,0,0,0,54,930,57,903,0,0,0,0,0.433333333,0.428571429,0.442857143,0.44,"L",60,70,35,50,0,0,0.611569996,0.355671049,0.775176681,0.161924249,0.464285714,0.510204082,28,49,"3-6","6-3","7-5","","",0.648722652,0.325156037,0.852716841,0.123006594,0.235294118,0.558823529,24,23,0.613129539,0.334159017,0.75919178,0.152417966,0.654246841,0.326965396,0.855663887,0.104376963,0.25,0.4,13,12,2.12,1.74,1,1,0,0,1,0,-3.22518823,0,-27,0.62864141880787,0.34528885055453,0.761872208147368,0.15241672156229,0.633413796170999,0.348184378069387,0.776075778455805,0.153751499121977,0,0,0,0,0,0,0,0,0.645884827188895,0.34711967591916,0.840412289039073,0.13695043920741,0.661921249964911,0.347800401669008,0.848803978023796,0.120866999698714,0.505434782881616,0.506578947118464,0,0,0.703703703237311,0.615384615384615,0.523560209757189,1.74,"L",0,"Hard",-3
"20","GER",0,"Munich","Clay",0,1,0,"A",0,"Marton Fucsovics","R","HUN",27.21971253,"Thiago Monteiro","L","BRA",24.91170431,1,"6-7(1) 6-4 6-3","R16",4,156,184,51,16,2,3,91,59,50,16,0.648351648,0.725274725,0.380952381,0.9375,0.2,NA,0.625568077961539,0.395698547820513,0.771058275115384,0.268067248871795,NA,0.617245963142857,0.422867817571429,0.753596108285714,0.326109701761905,NA,0,0,0,0,NA,0,0,0,0,15,7,10,105,70,46,19,0.666666667,0.619047619,0.274725275,0.8,0.0625,NA,0.634991950567568,0.341712624081081,0.770667100135135,0.192052144108108,NA,0.627805704111111,0.346191236148148,0.761644600888889,0.211002051740741,NA,0,0,0,0,NA,0,0,0,0,35,1205,111,523,0,0,0,0,0.525641025641026,0.571428571428571,0.405405405405405,0.407407407407407,"L",78,37,21,27,0,0,0.613137148142857,0.42909116297619,0.746429597642857,0.317893824047619,0.5625,0.631578947368421,32,19,"6-7(1)","6-4","6-3","","",0.653467140071429,0.3573773395,0.803271133714286,0.223137545642857,0.523809523809524,0.142857142857143,11,8,0.592541687666667,0.393581096666667,0.718518518666667,0.234920634666667,0.5973412015,0.3421228925,0.728174603333333,0.1791639735,0.333333333333333,0,3,4,1.61,2.3,0,0,1,0,0,1,-2.30800822,-133,-682,0.616084024797595,0.353271416828106,0.741928964678912,0.199408230120644,0.597526911219528,0.359329322557724,0.700199115767968,0.218746064926097,0,0,0,0,0,0,0,0,0.60363228311287,0.368234935233149,0.716461148873038,0.230141406078055,0.602813361456451,0.366038148614762,0.756077462126683,0.199585014816949,0.435429847413472,0.416216216216216,0,0,0.214285714285714,0,0.528925619834711,2.3,"L",0,"Clay",-76
"21","ESP",0,"Barcelona","Clay",0,1,0,"A",0,"Hyeon Chung","R","KOR",20.93086927,"Alexander Zverev","R","GER",20.0109514,0,"6-1 6-4","R16",4,81,147,145,8,1,2,55,37,27,9,0.672727273,0.654545455,0.517241379,0.875,0.555555556,NA,0.618079211,0.388055704,0.738163503,0.270168653,NA,0.634083265,0.38769955,0.767884084,0.240796703,NA,0,0,0,0,NA,0,0,0,0,9,5,10,58,42,21,7,0.724137931,0.482758621,0.345454545,0.444444444,0.125,NA,0.645465642,0.371501382,0.812701875,0.243116832,NA,0.624691286,0.398463665,0.76574531,0.30300566,NA,0,0,0,0,NA,0,0,0,0,94,579,21,2005,0,0,0,0,0.428571429,0.5,0.623853211,0.633333333,"L",42,109,12,30,0,0,0.625828437,0.382249244,0.747038563,0.244837567,0.133333333,0.6,15,55,"6-1","6-4","","","",0.657909013,0.405039562,0.838837893,0.309523925,0.277777778,0.685185185,20,30,0.599841707,0.36896076,0.676388889,0.196794872,0.613908441,0.382280009,0.756786627,0.304966732,0.25,0.5,4,6,3.79,1.26,0,0,1,0,0,0,-0.919917869999999,-2,1426,0.624530537756305,0.37541296244883,0.750506966424706,0.247754717310217,0.617045575469828,0.385903684784574,0.760768353541145,0.282947578588445,0,0,0,0,0,0,0,0,0.632508571241386,0.392911180086016,0.774067443586847,0.292953732993027,0.624608483382521,0.389238933191454,0.793625534674934,0.310760671742257,0.592777085682829,0.558823529282007,0,0,0.711538461318787,0.666666666666667,0.818181818553719,1.26,"L",0,"Clay",73
"22","BRA",0,"Sao Paulo","Clay",0,1,0,"A",0,"Diego Schwartzman","R","ARG",24.5338809,"Gerald Melzer","L","AUT",26.62833676,-1,"6-2 6-2","R16",4,67,57,90,8,1,2,42,28,19,11,0.666666667,0.714285714,0.55,0.875,0.625,NA,0.592593521,0.406403313,0.69433392,0.305281076,NA,0.587452271,0.427202418,0.675196782,0.354200084,NA,0,0,0,0,NA,0,0,0,0,8,3,8,60,36,21,6,0.6,0.45,0.285714286,0.375,0.125,NA,0.625978455,0.343468316,0.768209209,0.208896065,NA,0.649658893,0.351377183,0.818564447,0.213397764,NA,0,0,0,0,NA,0,0,0,0,44,935,107,535,0,0,0,0,0.462686567,0.5,0.409090909,0.5,"W",67,22,34,16,0,0,0.572833233,0.411270883,0.654587181,0.2983609,0.458333333,0.4,24,15,"6-2","6-2","","","",0.618442046,0.334555225,0.749595131,0.21369083,0.37037037,0.388888889,13,12,0.546991152,0.435270996,0.583376069,0.376959704,0.620027952,0.366243205,0.788519356,0.242421272,0.4,0.6,7,7,1.3,3.46,0,0,1,0,0,-1,-2.09445586,-33,400,0.633070912173081,0.393656034615288,0.768723283693909,0.284381778080088,0.625728420105575,0.396710712545972,0.759847992584911,0.302021483969999,0,0,0,0,0,0,0,0,0.631298787139741,0.39940343703308,0.75389123380668,0.284707460212136,0.598960330179518,0.412462266569037,0.706439752268469,0.32343756051696,0.530739299577866,0.5,0,0,0.487804877727543,0.4,0.533980582343293,1.3,"W",1,"Clay",63
"23","USA",0,"Indian Wells Masters","Hard",1,0,0,"M",1,"Hyeon Chung","R","KOR",21.79329227,"Dusan Lajovic","R","SRB",27.67967146,0,"6-7(9) 6-3 6-3","R64",6,169,0,80,15,10,15,121,71,46,22,0.58677686,0.561983471,0.482758621,0.666666667,0.533333333,NA,0.626378501,0.39843413,0.769221565,0.277945535,NA,0.6131018,0.399819015,0.752392103,0.281675033,NA,0,0,0,0,NA,0,0,0,0,15,15,23,116,80,45,15,0.689655172,0.517241379,0.438016529,0.466666667,0.333333333,NA,0.642131852,0.340880875,0.801017861,0.181838689,NA,0.643046491,0.341749608,0.798459911,0.184122994,NA,0,0,0,0,NA,0,0,0,0,26,1567,91,621,0,0,0,0,0.548387097,0.538461538,0.439393939,0.444444444,"W",62,66,39,36,0,0,0.648561132,0.383931716,0.833169978,0.252119038,0.619047619,0.290322581,21,31,"6-7(9)","6-3","6-3","","",0.620074947,0.34748101,0.765557859,0.187439084,0.509803922,0.382352941,23,20,0.623353987,0.344417089,0.791789064,0.158751994,0.630406207,0.3349518,0.763883735,0.168494064,0.285714286,0.285714286,10,7,1.23,4.14,0,1,0,0,1,0,-5.88637919,-80,946,0.647580697113863,0.382901360309893,0.808804239021432,0.25760423016241,0.642091318987718,0.38338502203754,0.803395594379831,0.260777632058537,0,0,0,0,0,0,0,0,0.651138244710935,0.382399569792496,0.816345855647517,0.247739767644544,0.650475031515175,0.353312328924893,0.824537098396255,0.172063566378536,0.555170707893606,0.547826086991909,0,0,0.571428571748823,0.5,0.680743242960897,1.23,"W",1,"Hard",65
"24","ESP",0,"Barcelona","Clay",0,1,0,"A",0,"Andreas Seppi","R","ITA",33.17180014,"Mikael Ymer","R","SWE",18.62286105,0,"6-4 6-3","R64",6,76,0,0,9,1,1,51,35,27,10,0.68627451,0.725490196,0.406779661,1,0.3,NA,0.623298011,0.361722185,0.75738464,0.211985529,NA,0.573336131,0.335368172,0.658227394,0.170339615,NA,0,0,0,0,NA,0,0,0,0,10,7,10,59,38,28,7,0.644067797,0.593220339,0.274509804,0.7,0,NA,0.632637834,0.363505135,0.824509804,0.279534314,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,74,685,409,102,0,0,0,0,0.441558442,0.384615385,0.25,0,"L",77,4,13,0,0,0,0.589988551,0.311065933,0.652083333,0.133333333,0.35483871,0.333333333,31,3,"6-4","6-3","","","",0.632637834,0.363505135,0.824509804,0.279534314,0.25,0.25,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.55,0,0,1,0,0,0,-14.54893909,0,-583,0.636226137326223,0.3683664127678,0.795478549443695,0.269581641768311,0,0,0,0,0,0,0,0,0,0,0,0,0.670377565632839,0.381234968135909,0.860798362644634,0.300052618045781,0,0,0,0,0.361502347187022,0,0,0,0.5,0,0.484374999523193,2.55,"L",0,"Clay",-335
"25","BUL",0,"Sofia","Hard",1,0,0,"A",0,"Gilles Muller","L","LUX",33.74948665,"Mikhail Youzhny","R","RUS",34.6201232,1,"6-3 7-5","R16",4,81,83,88,11,1,3,57,40,29,9,0.701754386,0.666666667,0.444444444,0.818181818,0.4,NA,0.693341053,0.329400107,0.873192169,0.165194083,NA,0.689755937,0.339014961,0.880334261,0.174365942,NA,0.708001769,0.30332871,0.941176471,0.123161765,NA,0,0,0,0,10,5,9,72,44,28,12,0.611111111,0.555555556,0.333333333,0.6,0.181818182,NA,0.617019439,0.36427756,0.743737424,0.22186136,NA,0.602310519,0.382596638,0.72007227,0.250710626,NA,0.69667129,0.291998232,0.876838236,0.05882353,NA,0,0,0,0,29,1370,89,627,1,0,0,0,0.566037736,0.541666667,0.432835821,0.486486486,"W",106,67,72,37,2,0,0.694384906,0.320574062,0.873786084,0.147068018,0.5375,0.619047619,80,21,"6-3","7-5","","","",0.602076592,0.326165774,0.705431606,0.147675296,0.503472222,0.229166667,33,29,0.690109675,0.327712012,0.886733459,0.154766942,0.591031533,0.345814643,0.696803091,0.167002439,0.371794872,0.230769231,19,16,1.31,3.36,0,1,0,0,0,1,-0.87063655,-5,743,0.655568126806407,0.348048715173091,0.797396790088788,0.181745358949253,0.643217494954959,0.360146376787761,0.778337156304213,0.194944647557164,0.708001768291998,0.30332871,0.941176470058823,0.123161764876838,0,0,0,0,0.680402178557169,0.347449016169017,0.855427430844228,0.172513880193805,0.666177695618108,0.356695852486234,0.84151395115515,0.181743058119097,0.566676064285882,0.526834611574644,1,0,0.687203791061656,0.617021276489814,0.464745239339773,1.31,"W",1,"Hard",60
