"","tourney_country","home_advan","tourney_name","surface","hard","clay","grass","tourney_level","gs_or_lower","X.3","winner_hand","winner_ioc","winner_age","X.4","loser_hand","loser_ioc","loser_age","left_hand_advan","score","round","round_no","minutes","w_fatigue","l_fatigue","w_SvGms","w_bpSaved","w_bpFaced","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_1stin_pc","w_svptWon_pc","w_rtnsvWon_pc","w_sgWon_pc","w_rtngWon_pc","w_avg_1stin_pc","w_avg_svptWon_pc","w_avg_rtnsvWon_pc","w_avg_sgWon_pc","w_avg_rtngWon_pc","w_avg_1stin_os_pc","w_avg_svptWon_os_pc","w_avg_rtnsvWon_os_pc","w_avg_sgWon_os_pc","w_avg_rtngWon_os_pc","w_avg_1stin_hth_pc","w_avg_svptWon_hth_pc","w_avg_rtnsvWon_hth_pc","w_avg_sgWon_hth_pc","w_avg_rtngWon_hth_pc","w_avg_1stin_hth_os_pc","w_avg_svptWon_hth_os_pc","w_avg_rtnsvWon_hth_os_pc","w_avg_sgWon_hth_os_pc","w_avg_rtngWon_hth_os_pc","l_SvGms","l_bpSaved","l_bpFaced","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_1stin_pc","l_svptWon_pc","l_rtnsvWon_pc","l_sgWon_pc","l_rtngWon_pc","l_avg_1stin_pc","l_avg_svptWon_pc","l_avg_rtnsvWon_pc","l_avg_sgWon_pc","l_avg_rtngWon_pc","l_avg_1stin_os_pc","l_avg_svptWon_os_pc","l_avg_rtnsvWon_os_pc","l_avg_sgWon_os_pc","l_avg_rtngWon_os_pc","l_avg_1stin_hth_pc","l_avg_svptWon_hth_pc","l_avg_rtnsvWon_hth_pc","l_avg_sgWon_hth_pc","l_avg_rtngWon_hth_pc","l_avg_1stin_hth_os_pc","l_avg_svptWon_hth_os_pc","l_avg_rtnsvWon_hth_os_pc","l_avg_sgWon_hth_os_pc","l_avg_rtngWon_hth_os_pc","winner_rank","winner_rank_points","loser_rank","loser_rank_points","w_hth","l_hth","w_hth_os","l_hth_os","w_mw_pc","w_mw_os_pc","l_mw_pc","l_mw_os_pc","win_lose","w_mplayed","l_mplayed","w_mplayed_os","l_mplayed_os","hth_mplayed","hth_mplayed_os","w_co_avg_svptWon_pc","w_co_avg_rtnsvWon_pc","w_co_avg_sgWon_pc","w_co_avg_rtngWon_pc","w_tbwon_pc","l_tbwon_pc","w_tbplayed","l_tbplayed","set1","set2","set3","set4","set5","l_co_avg_svptWon_pc","l_co_avg_rtnsvWon_pc","l_co_avg_sgWon_pc","l_co_avg_rtngWon_pc","w_co_mw_pc","l_co_mw_pc","w_co_mplayed","l_co_mplayed","w_co_avg_svptWon_os_pc","w_co_avg_rtnsvWon_os_pc","w_co_avg_sgWon_os_pc","w_co_avg_rtngWon_os_pc","l_co_avg_svptWon_os_pc","l_co_avg_rtnsvWon_os_pc","l_co_avg_sgWon_os_pc","l_co_avg_rtngWon_os_pc","w_co_mw_os_pc","l_co_mw_os_pc","w_co_mplayed_os","l_co_mplayed_os","Avgoddsw","Averoddsl","AS_home_advan","AS_sur_hard","AS_sur_clay","AS_sur_grass","AS_tournie_level","AS_left_hand_advan","AS_age","AS_fatigue","AS_rank_points","AS_serve.returnpt","AS_return.servept","AS_serve.returng","AS_return.serveg","AS_serve.returnpt_os","AS_return.servept_os","AS_serve.returng_os","AS_return.serveg_os","AS_serve.returnpt_hth","AS_return.servept_hth","AS_serve.returng_hth","AS_return.serveg_hth","AS_serve.returnpt_hth_os","AS_return.servept_hth_os","AS_serve.returng_hth_os","AS_return.serveg_hth_os","AS_serve.returnpt_co","AS_return.servept_co","AS_serve.returng_co","AS_return.serveg_co","AS_serve.returnpt_co_os","AS_return.servept_co_os","AS_serve.returng_co_os","AS_return.serveg_co_os","AS_matchw","AS_matchw_os","AS_hth_matchw","AS_hth_matchw_os","AS_matchw_co","AS_matchw_co_os","AS_tbw","AS_odds","AS_win_lose","AS_win_lose_binary","surface.LR.","AS_rank"
"249","MONA",0,"Monte Carlo Masters","Clay",0,1,0,"M",1,"Fernando Verdasco","L","ESP",34.41752225,"Pablo Cuevas","R","URU",32.28747433,1,"5-7 7-6(4) 6-1","R64",6,170,0,0,15,8,12,110,77,52,10,0.7,0.563636364,0.474137931,0.733333333,0.375,NA,0.643648762,0.388877305,0.789116652,0.258429745,NA,0.64687383,0.423023029,0.810977858,0.31675965,NA,0.680555556,0.6,0.833333333,0.666666667,NA,0.680555556,0.6,0.833333333,0.666666667,16,10,16,116,55,33,28,0.474137931,0.525862069,0.436363636,0.625,0.266666667,NA,0.650839496,0.358090536,0.805132653,0.200485032,NA,0.664829705,0.368966377,0.827429108,0.215041664,NA,0.4,0.319444444,0.333333333,0.166666667,NA,0.4,0.319444444,0.333333333,0.166666667,37,1280,41,1210,1,0,1,0,0.526315789,0.636363636,0.516853933,0.583333333,"W",114,89,44,48,1,1,0.634352542,0.394168798,0.791488409,0.275672121,0.58,0.474576271,50,59,"5-7","7-6(4)","6-1","","",0.643101569,0.374989604,0.802435829,0.240462954,0.506666667,0.546666667,42,38,0.644615598,0.44725532,0.8409387,0.362795111,0.63298513,0.395589518,0.782495487,0.289878071,0.769230769,0.653846154,18,17,1.86,1.94,0,0,1,0,1,1,2.13004792,0,70,0.642531208753677,0.374022334376032,0.79740835606743,0.242985033587094,0.636786992228198,0.388860565202201,0.790411722789813,0.276842127477012,0.680555556,0.6,0.833333333,0.666666667,0.680555556,0.6,0.833333333,0.666666667,0.628481179066905,0.380005840849399,0.766982279764671,0.255699924112423,0.619700468767931,0.414033116423293,0.743656020644568,0.316771229619402,0.504535146966238,0.521739130434783,1,1,0.481012658239865,0.540540540407597,0.549983928094661,1.86,"W",1,"Clay",4
"250","MEX",0,"Acapulco","Hard",1,0,0,"A",0,"Diego Schwartzman","R","ARG",25.53045859,"Fernando Verdasco","L","ESP",34.28336756,1,"6-2 6-4","R32",5,68,0,0,9,5,5,56,33,24,16,0.589285714,0.714285714,0.395833333,1,0.333333333,NA,0.606339732,0.428979387,0.727629822,0.34902026,NA,0.625761711,0.409291902,0.774430103,0.303993869,NA,0.615942029,0.496837445,0.844444445,0.472222222,NA,0,0,0,0,9,1,4,48,27,21,8,0.5625,0.604166667,0.285714286,0.666666667,0,NA,0.647353798,0.388795399,0.796494895,0.259954689,NA,0.646522385,0.371955113,0.778994533,0.227756512,NA,0.503162555,0.384057971,0.527777778,0.155555556,NA,0,0,0,0,18,2220,27,1540,1,0,0,0,0.574074074,0.581818182,0.530973451,0.474576271,"L",108,113,55,59,2,0,0.606724361,0.420218118,0.717610662,0.33839909,0.416666667,0.58,36,50,"6-2","6-4","","","",0.636725384,0.389236133,0.784235359,0.257214945,0.543981481,0.475,58,65,0.629813977,0.400608386,0.768666351,0.291852099,0.634008399,0.362874066,0.768236112,0.226671554,0.614583333,0.458333333,20,22,1.63,2.27,0,1,0,0,0,1,8.75290897,0,-680,0.601443685860155,0.390696084268781,0.695315894794949,0.263222727882576,0.612344796770116,0.372806295386275,0.719300900694225,0.227259582787383,0.503162555,0.384057971,0.527777778,0.155555555844444,0,0,0,0,0.602421399814803,0.39081483185818,0.69856698206488,0.263857394751429,0.612795392643857,0.36554692942947,0.724690741797146,0.227733268130686,0.480498294405935,0.449241540082187,0,0,0.466151749425169,0.427184465974173,0.581939799136475,2.27,"L",0,"Hard",-9
"251","USA",0,"Cincinnati Masters","Hard",1,0,0,"M",1,"Dominic Thiem","R","AUT",23.94524298,"Adrian Mannarino","L","FRA",29.12525667,-1,"7-6(4) 7-6(3)","R16",4,121,66,223,12,3,6,80,46,34,17,0.575,0.6375,0.445652174,0.75,0.25,NA,0.668330624,0.380749289,0.834666792,0.252733042,NA,0.666289158,0.363809526,0.83074359,0.2210422,NA,0.724917653,0.416221129,0.871481093,0.3707267,NA,0.694627045,0.379820262,0.870308123,0.285968933,12,6,9,92,57,35,16,0.619565217,0.554347826,0.3625,0.75,0.25,NA,0.620385738,0.372489441,0.754682424,0.23632367,NA,0.616424689,0.367605055,0.752611554,0.230948796,NA,0.583778872,0.275082348,0.6292733,0.128518908,NA,0.620179738,0.305372955,0.714031067,0.129691877,8,4030,36,1191,1,0,1,0,0.689189189,0.602739726,0.490566038,0.462686567,"W",148,106,73,67,4,3,0.668655601,0.381757864,0.830169238,0.254561149,0.537313433,0.409090909,67,44,"7-6(4)","7-6(3)","","","",0.603928773,0.367160915,0.721138455,0.215680622,0.660569106,0.37804878,73,63,0.654602355,0.344351828,0.799800718,0.180541648,0.612285331,0.362640398,0.740251707,0.226420113,0.476190476,0.428571429,28,26,1.33,3.3,0,1,0,0,1,-1,-5.18001369,-157,2839,0.642119273517272,0.380317618234728,0.779341013402975,0.25087270399321,0.644446162501153,0.371145508321192,0.782471081976847,0.227023414732297,0.724917652275082,0.416221128583779,0.871481092128519,0.3707267,0.694627045,0.379820262,0.870308123,0.285968933,0.64553479373175,0.387301450247824,0.793774775664262,0.260901150268377,0.643506530834926,0.359960748712668,0.779365116980363,0.196071840679172,0.584179813936946,0.565726348185777,1,1,0.636007828195633,0.526315789124654,0.567741935613393,1.33,"W",1,"Hard",28
"252","CHN",0,"Shanghai Masters","Hard",1,0,0,"A",0,"Alexander Zverev","R","GER",22.46406571,"Roger Federer","R","SUI",38.16290212,0,"6-3 6-7(7) 6-3","QF",3,124,191,198,16,1,3,90,70,54,12,0.777777778,0.733333333,0.380434783,0.875,0.285714286,NA,0.661847558320895,0.398888701164179,0.814940238731343,0.27876416188806,NA,0.666894289871795,0.388775324230769,0.82223490275641,0.257489459897436,NA,0.663095265,0.29280160525,0.79166666675,0.1305555555,NA,0.720861714,0.318973569,0.888888889,0.174074074,14,4,8,92,59,38,19,0.641304348,0.619565217,0.266666667,0.714285714,0.125,NA,0.732092500633333,0.39596679245,0.919982426975,0.270852934041667,NA,0.725407628481928,0.400036223807229,0.915474846361446,0.284288418409639,NA,0.70719839475,0.336904735,0.8694444445,0.20833333325,NA,0.681026431,0.279138286,0.825925926,0.111111111,6,4185,3,7130,0.5,0.5,0.666666666666667,0.333333333333333,0.694029850746269,0.67948717948718,0.85,0.843373493975904,"L",134,120,78,83,4,3,0.643381303873189,0.39696341879529,0.779300713826087,0.272247215130435,0.641509433962264,0.649122807017544,53,57,"6-3","6-7(7)","6-3","","",0.735714575467754,0.393737192697101,0.927750220563406,0.266936714516667,0.670289855072464,0.88731884057971,80,82,0.64975072826,0.381340324486667,0.789251507953333,0.230526053573333,0.72542468688,0.39066601328,0.908327172013333,0.2613936766,0.6,0.86,41,39,2.85,1.43,0,1,0,0,0,0,15.69883641,7,2945,0.647307399512733,0.374325411790296,0.767453634923415,0.249451682726955,0.651066888714982,0.374941215644692,0.780479714068464,0.256920403729093,0.70719839475,0.336904735,0.8694444445,0.20833333325,0.681026431,0.279138286,0.825925926,0.111111111,0.649535507173363,0.379645328859889,0.773126835914428,0.255139710437903,0.655445988470691,0.3754899336796,0.797580541202243,0.24879348465403,0.550507491541808,0.553808702708185,0.5,0.333333333333333,0.569667364503373,0.589041095890411,0.50294947422416,1.43,"L",0,"Hard",3
"253","FRA",-1,"Metz","Hard",1,0,0,"A",0,"Benoit Paire","R","FRA",28.36413415,"David Goffin","R","BEL",26.7816564,0,"7-6(3) 5-7 7-6(7)","QF",3,144,111,93,18,7,10,128,75,58,24,0.5859375,0.640625,0.371900826,0.833333333,0.111111111,NA,0.600737356,0.378226705,0.720164483,0.245484463,NA,0.602304029,0.369319581,0.724393495,0.222488025,NA,0.587719299,0.439583334,0.666666667,0.4125,NA,0.50877193,0.316666667,0.555555556,0.2,18,1,3,121,75,52,24,0.619834711,0.628099174,0.359375,0.888888889,0.166666667,NA,0.635814432,0.40863045,0.779320766,0.300720837,NA,0.634223499,0.398948629,0.781189907,0.278797692,NA,0.560416667,0.412280702,0.5875,0.333333333,NA,0.683333333,0.49122807,0.8,0.444444444,41,1085,12,2695,0.5,0.5,0,1,0.473214286,0.46875,0.648,0.630952381,"L",112,125,64,84,2,1,0.59290953,0.367554545,0.70307811,0.228350503,0.522727273,0.5,44,46,"7-6(3)","5-7","7-6(7)","","",0.637835221,0.412143255,0.785558834,0.317453622,0.44017094,0.634615385,58,68,0.588298223,0.374545425,0.692413533,0.243040621,0.629765915,0.4062636,0.784108007,0.307114819,0.492424242,0.681818182,29,32,2.46,1.54,-1,1,0,0,0,0,-1.58247775,-18,1610,0.627010491784418,0.404838006097452,0.760457444933666,0.294568675940996,0.631984327967266,0.398449508036162,0.778327272219033,0.277910826583049,0.560416666439583,0.412280701587719,0.5875,0.333333333,0.683333333,0.49122807,0.8,0.444444444,0.634415867925196,0.410071253123287,0.774782128276229,0.311066880182026,0.627062435638733,0.40848501380693,0.763383200469017,0.307259737440644,0.57794483007506,0.573748308543491,0.5,1,0.590457256701698,0.580645161565036,0.488888888758518,1.54,"L",0,"Hard",29
"254","USA",0,"Cincinnati Masters","Hard",1,0,0,"M",1,"Mischa Zverev","L","GER",30.97604381,"Damir Dzumhur","R","BIH",26.23134839,1,"6-3 6-4","R64",6,68,0,0,10,0,1,57,29,24,14,0.50877193,0.666666667,0.403508772,0.9,0.333333333,NA,0.643909569,0.356160612,0.79164033,0.202529497,NA,0.637394848,0.355939382,0.783387134,0.207815212,NA,0,0,0,0,NA,0,0,0,0,9,6,9,57,39,25,9,0.684210526,0.596491228,0.333333333,0.666666667,0.1,NA,0.597302918,0.396687998,0.708724202,0.291638816,NA,0.602231102,0.396333308,0.720667867,0.292036441,NA,0,0,0,0,NA,0,0,0,0,44,1030,24,1630,0,0,0,0,0.504424779,0.5,0.54,0.605633803,"W",113,100,66,71,0,0,0.644157597,0.350041994,0.777658275,0.185616768,0.428571429,0.540540541,49,37,"6-3","6-4","","","",0.605834352,0.394234501,0.729529766,0.282440155,0.458333333,0.59375,48,43,0.620667101,0.354705039,0.731913318,0.192958431,0.595708463,0.386121051,0.722220201,0.273051283,0.425,0.55,25,25,2.14,1.71,0,1,0,0,1,1,4.74469542,0,-600,0.618788270720606,0.373544032670028,0.730781473014713,0.222253689858547,0.616598130079375,0.371478132486494,0.728445193327662,0.223822293265508,0,0,0,0,0,0,0,0,0.62034138957787,0.366200079607368,0.733571763708772,0.202827373654239,0.616482325270749,0.373211279357435,0.728297610952368,0.210842369186784,0.48296898842535,0.452229299288166,0,0,0.43564356417763,0.435897435897436,0.442231075734211,2.14,"W",1,"Hard",-20
"255","USA",0,"US Open","Hard",1,0,0,"G",1,"Daniil Medvedev","R","RUS",23.53730322,"Feliciano Lopez","L","ESP",37.9301848,-1,"7-6(1) 4-6 7-6(7) 6-4","R32",5,199,248,323,23,3,5,129,80,67,31,0.620155039,0.759689922,0.36969697,0.913043478,0.086956522,NA,0.658300370746154,0.392964409192308,0.816585519323077,0.280071216007692,NA,0.670453914105263,0.396159278863158,0.830005682852631,0.288365332947368,NA,0.570093458,0.358974359,0.75,0.166666667,NA,0,0,0,0,23,5,7,165,85,64,40,0.515151515,0.63030303,0.240310078,0.913043478,0.086956522,NA,0.655891757014493,0.313052596826087,0.814470051217391,0.125687477507246,NA,0.649321129666667,0.306377111214286,0.806859412928572,0.116399558285714,NA,0.641025641,0.429906542,0.833333333,0.25,NA,0,0,0,0,5,4125,61,923,0,1,0,0,0.669230769230769,0.726315789473684,0.478260869565217,0.476190476190476,"W",130,69,95,42,1,0,0.651787947108333,0.386253377402778,0.806248332236111,0.258007010830556,0.604651162790698,0.534883720930233,43,43,"7-6(1)","4-6","7-6(7)","6-4","",0.656575459633333,0.3131757507,0.826878751705555,0.125215757772222,0.644444444444444,0.488888888888889,55,44,0.649581300484849,0.403125388181818,0.787572023909091,0.289841429507576,0.644594025795455,0.317281269409091,0.803536204977273,0.137470524818182,0.681818181818182,0.454545454545455,30,26,1.3,3.59,0,1,0,0,1,-1,-14.39288158,-75,3202,0.677714891211464,0.37465995991945,0.86661245952071,0.25587999684812,0.686356080762217,0.378925588304658,0.877008755630191,0.263293295767107,0.570093458,0.358974359,0.75,0.166666667,0,0,0,0,0.675453334243249,0.37039000427009,0.865571030471929,0.237819519566207,0.671844500667871,0.384764644812206,0.851390052265897,0.265088127254529,0.5832118915768,0.604001667361401,0,0,0.568627450980392,0.6,0.530612244897959,1.3,"W",1,"Hard",56
"256","CHN",0,"Beijing","Hard",1,0,0,"A",0,"Juan Martin del Potro","R","ARG",30.02053388,"Albert Ramos","L","ESP",30.70499658,-1,"7-5 6-2","R32",5,89,0,0,10,3,4,60,44,38,4,0.733333333,0.7,0.442622951,0.9,0.4,NA,0.686799238,0.385174527,0.86912988,0.253873573,NA,0.68855932,0.382384619,0.875126527,0.251649347,NA,0.674157303,0.447058824,0.866666667,0.428571429,NA,0,0,0,0,10,5,9,61,36,24,10,0.590163934,0.557377049,0.3,0.6,0.1,NA,0.61690581,0.367360051,0.753304323,0.227072477,NA,0.624550752,0.342479048,0.761839906,0.17291594,NA,0.552941176,0.325842697,0.571428571,0.133333333,NA,0,0,0,0,4,5980,50,975,1,0,0,0,0.754385965,0.764044944,0.477477477,0.377777778,"W",114,111,89,45,1,0,0.682281244,0.385955209,0.864044191,0.238613492,0.690909091,0.470588235,55,51,"7-5","6-2","","","",0.593881842,0.341767646,0.702108114,0.175722463,0.752688172,0.349462366,57,53,0.681858733,0.380999999,0.854186971,0.249878346,0.604268417,0.323605548,0.712744889,0.117909697,0.755555556,0.288888889,25,20,1.11,6.91,0,1,0,0,0,-1,-0.684462700000001,0,5005,0.651513718246048,0.384374897678488,0.792855328626154,0.252064281799925,0.667830937597077,0.379750905582201,0.835010559739083,0.24829996593955,0.674157303,0.447058824,0.866666667,0.428571429,0,0,0,0,0.66625846740579,0.393897340997774,0.830998174134559,0.25364942239883,0.678153113825035,0.38669665322957,0.878705790399849,0.259580630214063,0.612394149610619,0.669144981334502,1,0,0.682926829002736,0.723404255359892,0.594843462429116,1.11,"W",1,"Hard",46
"257","AUS",0,"Australian Open","Hard",1,0,0,"G",1,"Roberto Bautista Agut","R","ESP",28.75838467,"David Ferrer","R","ESP",34.7926078,0,"7-5 6-7(6) 7-6(3) 6-4","R32",5,242,212,251,23,15,20,182,106,70,40,0.582417582,0.604395604,0.410596026,0.782608696,0.304347826,NA,0.657730206,0.390190602,0.824551294,0.263027903,NA,0.662662293,0.391835707,0.830295122,0.262045985,NA,0,0,0,0,NA,0,0,0,0,23,7,14,151,81,51,38,0.536423841,0.589403974,0.395604396,0.695652174,0.217391304,NA,0.638303721,0.420219712,0.792223373,0.321144676,NA,0.649486224,0.412460222,0.802015956,0.301097489,NA,0,0,0,0,NA,0,0,0,0,14,2350,23,1740,0,0,0,0,0.633587786,0.658823529,0.666666667,0.661764706,"L",131,117,85,68,0,0,0.653667833,0.39044797,0.811135188,0.258773061,0.531914894,0.486486486,47,37,"7-5","6-7(6)","7-6(3)","6-4","",0.62816726,0.404978831,0.772847006,0.27944223,0.585416667,0.585416667,68,71,0.642128913,0.395525642,0.794524815,0.260490818,0.641360096,0.42504414,0.791795997,0.328626156,0.563492063,0.650793651,31,31,1.46,2.67,0,1,0,0,1,0,6.03422313,39,-610,0.620619586054827,0.389832315011132,0.75074381904846,0.280305320442037,0.623713190575259,0.383640204949108,0.75373051614483,0.266129976519707,0,0,0,0,0,0,0,0,0.616687480708491,0.382543907019765,0.749158562073609,0.256233281001239,0.618544621162491,0.398289798271359,0.752452644766817,0.292593039124034,0.512720156783036,0.501113585946796,0,0,0.5,0.535947712714341,0.477696216397507,2.67,"L",0,"Hard",-9
"258","MONA",0,"Monte Carlo Masters","Clay",0,1,0,"A",0,"Fabio Fognini","R","ITA",31.89322382,"Dusan Lajovic","R","SRB",28.79123888,0,"6-3 6-4","F",1,98,455,470,10,2,4,65,41,23,18,0.630769231,0.630769231,0.466666667,0.8,0.444444444,NA,0.61687449340171,0.398549287538461,0.75274518817094,0.286807711923077,NA,0.610052829232143,0.404540897196428,0.750277857964286,0.304135398357143,NA,0,0,0,0,NA,0,0,0,0,9,1,5,60,37,22,10,0.616666667,0.533333333,0.369230769,0.555555556,0.2,NA,0.628849014261364,0.362782034159091,0.769919384011363,0.227751235704545,NA,0.633194420904762,0.391783717714286,0.795554812880952,0.269601273714286,NA,0,0,0,0,NA,0,0,0,0,18,1885,48,950,0,0,0,0,0.623931623931624,0.642857142857143,0.488636363636364,0.547619047619048,"L",117,88,56,42,0,0,0.62293383126282,0.39420834909188,0.751059464850427,0.274797485965812,0.540540540540541,0.368421052631579,37,38,"6-3","6-4","","","",0.623741065850427,0.372583837675214,0.756600368119658,0.241923851995726,0.566239316239316,0.487179487179487,57,55,0.607266642384615,0.402694801846154,0.725736496384615,0.299851323807692,0.620318780641026,0.375321566384615,0.773238988692308,0.240484294230769,0.615384615384615,0.333333333333333,17,15,1.59,2.36,0,0,1,0,0,0,-3.10198494,15,-935,0.6120790867181,0.370315538102282,0.728588664919717,0.232281556728521,0.610169481427458,0.39106550755054,0.723435386394201,0.26434629883108,0,0,0,0,0,0,0,0,0.612742693000887,0.374261401179013,0.73356790992214,0.243633350018517,0.606364168824513,0.381972389893357,0.720572145405802,0.248891657648564,0.439196857267569,0.46,0,0,0.462474645030426,0.351351351351351,0.405320813771518,2.36,"L",0,"Clay",-30
"259","USA",0,"Cincinnati Masters","Hard",1,0,0,"A",0,"Denis Shapovalov","L","CAN",20.32580424,"Joao Sousa","R","POR",30.36824093,1,"2-6 6-3 6-2","R64",6,98,0,0,13,4,6,73,41,31,19,0.561643836,0.684931507,0.363636364,0.846153846,0.25,NA,0.654084859428571,0.344348673602041,0.810474951602041,0.178948237622449,NA,0.662526025608696,0.351484405086956,0.828017738869565,0.191803315478261,NA,0.580357143,0.438095238,0.666666667,0.266666667,NA,0.580357143,0.438095238,0.666666667,0.266666667,12,1,4,66,35,25,17,0.53030303,0.636363636,0.315068493,0.75,0.153846154,NA,0.623168457106796,0.358435422242718,0.749157860087379,0.206742145446602,NA,0.627892823888889,0.351440689296296,0.758227681592592,0.18687231362963,NA,0.561904762,0.419642857,0.733333333,0.333333333,NA,0.561904762,0.419642857,0.733333333,0.333333333,34,1285,43,1045,0,1,0,1,0.5,0.550724637681159,0.456310679611651,0.425925925925926,"W",98,103,69,54,1,1,0.648660850707071,0.326797681934344,0.808396966126263,0.155808773414141,0.415094339622642,0.434782608695652,53,46,"2-6","6-3","6-2","","",0.609501763833333,0.333450928252525,0.737591555232323,0.162311226025252,0.46969696969697,0.348484848484849,54,42,0.66191238615625,0.343852825239583,0.847723886125,0.17109841259375,0.598977969375,0.30665341103125,0.71113010246875,0.12576286553125,0.604166666666667,0.1875,22,19,1.49,2.61,0,1,0,0,0,1,-10.04243669,0,240,0.645996797564315,0.35590963991486,0.796757107163806,0.192810108740819,0.653400171691804,0.358885621074232,0.815869400661233,0.201891639398747,0.580357143,0.438095238,0.666666667,0.266666667,0.580357143,0.438095238,0.666666667,0.266666667,0.660475583944459,0.349031160289111,0.832790917664453,0.174399726996069,0.683394342519937,0.36470258205784,0.870811939333245,0.193938882809324,0.522842639593909,0.563891178895301,0,0,0.574074074074074,0.763157894736842,0.488416988416988,1.49,"W",1,"Hard",9
"260","ZEA",0,"Auckland","Hard",1,0,0,"A",0,"Marcos Baghdatis","R","CYP",31.56468172,"Jiri Vesely","L","CZE",23.50171116,1,"6-2 6-4","QF",3,70,221,225,9,0,0,45,27,24,12,0.6,0.8,0.457627119,1,0.333333333,NA,0.645006083,0.36930497,0.799828568,0.233736835,NA,0.632692176,0.36842613,0.781056643,0.236767562,NA,0.727272727,0.451219512,0.916666667,0.333333333,NA,0.727272727,0.451219512,0.916666667,0.333333333,9,4,7,59,40,23,9,0.677966102,0.542372881,0.2,0.666666667,0,NA,0.665359521,0.356529692,0.827642299,0.204950526,NA,0.673285686,0.354938492,0.839653044,0.206334917,NA,0.548780488,0.272727273,0.666666667,0.083333333,NA,0.548780488,0.272727273,0.666666667,0.083333333,36,1140,54,848,1,0,1,0,0.579545455,0.596491228,0.511111111,0.523809524,"L",88,90,57,42,1,1,0.625021329,0.383299961,0.7538994,0.24610062,0.558139535,0.5,43,56,"6-2","6-4","","","",0.646106688,0.340662955,0.780922733,0.180797695,0.482098765,0.429012346,41,40,0.62519901,0.384068008,0.755886186,0.253410132,0.673462124,0.346534614,0.842761405,0.190902223,0.613636364,0.522727273,16,15,1.7,2.13,0,1,0,0,0,1,-8.06297056,4,-292,0.643067899582532,0.355982982235457,0.779780073385162,0.203975706922899,0.646326244608902,0.359383829907558,0.780041778575911,0.208969698910531,0.548780488,0.272727273,0.666666667,0.083333333,0.548780488,0.272727273,0.666666667,0.083333333,0.627649616045952,0.352768457190715,0.760374854884142,0.193429182531053,0.636825470614581,0.356614822664611,0.768822557924162,0.201631347812582,0.468626996740604,0.467561521372611,0,0,0.470867209081813,0.4599999999824,0.472527472475546,2.13,"L",0,"Hard",-18
"261","CHN",0,"Shanghai Masters","Hard",1,0,0,"M",1,"Roger Federer","R","SUI",36.16974675,"Juan Martin del Potro","R","ARG",29.04312115,0,"3-6 6-3 6-3","SF",2,117,231,432,13,0,1,64,46,40,10,0.71875,0.78125,0.396396396,0.923076923,0.214285714,NA,0.722605843,0.400089604,0.909210406,0.280642032,NA,0.717581501,0.404781322,0.90605441,0.294574922,NA,0.698783455,0.352534563,0.928571429,0.156565657,NA,0.698783455,0.352534563,0.928571429,0.156565657,14,7,10,111,74,48,19,0.666666667,0.603603604,0.21875,0.785714286,0.076923077,NA,0.679211626,0.368930654,0.854581739,0.22557359,NA,0.683078366,0.36557775,0.865307642,0.223452877,NA,0.647465438,0.301216545,0.843434344,0.071428572,NA,0.647465438,0.301216545,0.843434344,0.071428572,2,7505,23,1865,0.5,0.5,0.5,0.5,0.837209302,0.857142857,0.675675676,0.7,"W",86,74,56,50,2,2,0.726107848,0.396439869,0.904868696,0.278561487,0.651162791,0.647058824,43,34,"3-6","6-3","6-3","","",0.674193649,0.377756194,0.839850458,0.248017601,0.854166667,0.691666667,53,42,0.707438142,0.387457559,0.882079799,0.249479259,0.674763582,0.360667239,0.835206933,0.212321691,0.807017544,0.649122807,35,27,1.24,4.11,0,1,0,0,1,0,7.1266256,-201,5640,0.662007953912695,0.370693178956166,0.801218918494512,0.247212962914604,0.662489380335819,0.372089642134069,0.802167830547161,0.253969609633687,0.698783455,0.352534562647465,0.928571428071428,0.156565656843434,0.698783455,0.352534562647465,0.928571428071428,0.156565656843434,0.657787390813478,0.370285314568304,0.784872453037752,0.249068769557893,0.66232991105959,0.364761671599982,0.805992871044063,0.23000132281577,0.553385957408852,0.550458715555088,0.5,0.5,0.552560646877602,0.554216867519524,0.501580611103906,1.24,"W",1,"Hard",21
